0,1,idQ,idA
What is the name of Kevin Costner 's movie about Sioux Indians ?,Provide some facts about this entity .,1808,2
What does caliente translate to in English ?,Provide some facts about this entity .,2437,2
What is predicted to topple over between 2010 and 2020 ?,Provide some facts about this entity .,1580,2
What are the 10 plagues of Egypt ?,Provide some facts about this entity .,1281,2
What ability has the silkworm moth lost through domestication ?,Provide some facts about this entity .,1369,2
What was the first ready-to-eat breakfast cereal ?,Provide some facts about this entity .,1678,2
How do you say 2 in Latin ?,Provide some facts about this entity .,777,2
Which sex is twice as likely to contract leprosy ?,Provide some facts about this entity .,981,2
What sign is the best love match for a horoscope sign ?,Provide some facts about this entity .,2444,2
What field sport did dentist William Beers promote and write a standard book of rules for ?,Provide some facts about this entity .,93,2
What is a fear of touching ?,Provide some facts about this entity .,2192,2
What was Hitler 's favorite movie ?,Provide some facts about this entity .,2041,2
"What is the main language of Sao Paulo , Brazil ?",Provide some facts about this entity .,2276,2
What do manatees eat ?,Provide some facts about this entity .,1059,2
What is the connection between New Krypton and Daxam ?,Provide some facts about this entity .,1730,2
What is a fear of sourness ?,Provide some facts about this entity .,1889,2
What 1953 film won Frank Sinatra a best supporting actor Oscar ?,Provide some facts about this entity .,2439,2
What spice do chefs pay the most for ?,Provide some facts about this entity .,1789,2
What keeps clouds in the air ?,Provide some facts about this entity .,1380,2
What is the best way to remove wallpaper ?,Provide some facts about this entity .,430,2
What can one see in Reims ?,Provide some facts about this entity .,1976,2
What carries sperm up into the pelvic region ?,Provide some facts about this entity .,825,2
"What kind of creatures are black , yellow , and brown bullheads ?",Provide some facts about this entity .,789,2
What is a word whose letters can be rearranged to form a different word ?,Provide some facts about this entity .,1786,2
What color is an Arctic fox in winter ?,Provide some facts about this entity .,2149,2
What sport is Chris Jogis a top player of ?,Provide some facts about this entity .,1258,2
What new year is celebrated on February 16th ?,Provide some facts about this entity .,940,2
What are pushed and coupled in hump yards ?,Provide some facts about this entity .,2306,2
What Broadway musical was inspired by Cervantes 's Don Quixote ?,Provide some facts about this entity .,387,2
What movie told of Anna Anderson 's claim to be a Russian czar 's daughter ?,Provide some facts about this entity .,2079,2
"What magazine gives us the cream , not the skim ?",Provide some facts about this entity .,1684,2
What was originally defined as one 1-millionth of the distance from the equator to the Pole ?,Provide some facts about this entity .,2491,2
What is the most heavily caffeinated soft drink ?,Provide some facts about this entity .,1132,2
"Which came first , according to Genesis 1 : 2 : 22 - the chicken or the egg ?",Provide some facts about this entity .,2204,2
What is the chemical composition of a Barbie ?,Provide some facts about this entity .,2109,2
"What English word comes from the Old French covrefeu , meaning cover fire ?",Provide some facts about this entity .,1069,2
What kind of rocket launched the Surveyor spacecraft ?,Provide some facts about this entity .,1324,2
What is the plural of gulf ?,Provide some facts about this entity .,1435,2
What did the ancients call the four great elements ?,Provide some facts about this entity .,457,2
"What are the 7 principles of learning from the Institute for Research on Learning , IRL ?",Provide some facts about this entity .,1306,2
What other name were the `` Little Rascals '' known as ?,Provide some facts about this entity .,1744,2
What is the term for someone who hates mankind ?,Provide some facts about this entity .,2403,2
What war did the Wanna-Go-Home Riots occur after ?,Provide some facts about this entity .,2527,2
What was the name of the 1899 policy forced on China by which all nations had equal trading rights ?,Provide some facts about this entity .,753,2
What was the Bridge of San Luis Rey made of ?,Provide some facts about this entity .,1711,2
What 1956 Grace Metalious novel was on the best-seller list for two years ?,Provide some facts about this entity .,1036,2
In what war was the first submarine used ?,Provide some facts about this entity .,427,2
What animal has the best hearing ?,Provide some facts about this entity .,1001,2
What TV show chronicled the lives of Katy Holstrum and Congressman Glen Morley ?,Provide some facts about this entity .,908,2
What ice creams contain seaweed ?,Provide some facts about this entity .,1151,2
What is the name of a book written by Aaron Hass ?,Provide some facts about this entity .,217,2
What is a fear of thunder ?,Provide some facts about this entity .,547,2
What is the celtic symbol for `` life '' ?,Provide some facts about this entity .,2544,2
What kind of crystals exist ?,Provide some facts about this entity .,1894,2
What did the pyramid-builders of Egypt mainly eat ?,Provide some facts about this entity .,273,2
What is California 's state bird ?,Provide some facts about this entity .,626,2
What 's the dumbest domesticated animal ?,Provide some facts about this entity .,1594,2
What 's a `` Drinker respirator '' better known as ?,Provide some facts about this entity .,692,2
Name the only extant trilogy of classical Greek plays .,Provide some facts about this entity .,23,2
What is a fear of hell ?,Provide some facts about this entity .,864,2
What meat complemented sweet potatoes and peas in the first TV dinner ?,Provide some facts about this entity .,2106,2
What film did Lee Marvin win the 1965 best actor Oscar for ?,Provide some facts about this entity .,2501,2
Which produces the longer sperm - an elephant or a mouse ?,Provide some facts about this entity .,58,2
What was the name of Aristotle Onassis 's yacht ?,Provide some facts about this entity .,2309,2
What is a golf ball made of ?,Provide some facts about this entity .,1957,2
What playing card symbolizes death ?,Provide some facts about this entity .,391,2
"In Kafka 's Metamorphosis , the hero awakes one morning to find himself turned into what ?",Provide some facts about this entity .,2441,2
What film had Bette Davis creating a scandal by wearing a daring red gown to a society ball ?,Provide some facts about this entity .,27,2
What does a tarantula eat ?,Provide some facts about this entity .,1964,2
What is a fear of weakness ?,Provide some facts about this entity .,2148,2
What kind of car did Janis Joplin ask the Lord to buy her ?,Provide some facts about this entity .,1531,2
What chemical in red wine is good for the heart and what exactly does it do to your body ?,Provide some facts about this entity .,1172,2
What war added jeep and quisling to the English language ?,Provide some facts about this entity .,129,2
What kind of creature is a coot ?,Provide some facts about this entity .,1154,2
What four tournaments make up tennis ' Grand Slam ?,Provide some facts about this entity .,1056,2
How do you say `` fresh '' in Spanish ?,Provide some facts about this entity .,475,2
What powdered soft drink mix went into space ?,Provide some facts about this entity .,1303,2
What 's the traditional drink at the Kentucky Derby ?,Provide some facts about this entity .,1017,2
What colors make up a rainbow ?,Provide some facts about this entity .,554,2
What does a polyorchid man have at least three of ?,Provide some facts about this entity .,910,2
Who was the first animal into space ?,Provide some facts about this entity .,424,2
What was the name of that popular song the Creeps sang ?,Provide some facts about this entity .,781,2
What 's the international radio code word for the letter F ?,Provide some facts about this entity .,2239,2
Which two products use a tiger as their symbol ?,Provide some facts about this entity .,1407,2
What soft drink would provide me with the biggest intake of caffeine ?,Provide some facts about this entity .,1318,2
"What incident of 1933 did the German Nazis use to justify emergency decrees , imprisoning opponents and vesting more power in themselves ?",Provide some facts about this entity .,1601,2
Which gender has bigger thighs ?,Provide some facts about this entity .,2099,2
What historical event happened in Dogtown in 1899 ?,Provide some facts about this entity .,881,2
What net game sees its women 's world amateur champions receive the Uber Cup ?,Provide some facts about this entity .,1181,2
What is the only modern language that capitalizes its singular first-person pronoun ?,Provide some facts about this entity .,1593,2
What 's the Hungarian word for pepper ?,Provide some facts about this entity .,621,2
What Ernest Hemingway novel had the working title Fiesta ?,Provide some facts about this entity .,749,2
In what ways did Ivan IV support Russian expansion ?,Provide some facts about this entity .,1917,2
Which language has the most words ?,Provide some facts about this entity .,2252,2
What is the correct way to mount a roll of toilet paper ?,Provide some facts about this entity .,1825,2
What 's the term for a limestone deposit rising from the floor of a cave ?,Provide some facts about this entity .,1372,2
What is the greatest source of `` white '' magic in the Marvel Universe ?,Provide some facts about this entity .,898,2
What was the food of the Greek gods called ?,Provide some facts about this entity .,966,2
What is a fear of jealousy ?,Provide some facts about this entity .,2561,2
What was the first TV set to include a remote control ?,Provide some facts about this entity .,1025,2
What penalty space lies between Baltic Avenue and Reading Railroad on a Monopoly board ?,Provide some facts about this entity .,237,2
What are the shortest and the longest songs ever produced ?,Provide some facts about this entity .,1722,2
Aspartame is known by what other name ?,Provide some facts about this entity .,1965,2
What new games are available for Nintendo 64 ?,Provide some facts about this entity .,1795,2
What 's the second-most-used murder weapon in the U.S. ?,Provide some facts about this entity .,1213,2
What Leoncavallo opera features a prologue by a clown ?,Provide some facts about this entity .,731,2
Name the two mystical ravens Odin has at his command .,Provide some facts about this entity .,181,2
What organ contains the islands of Langerhans ?,Provide some facts about this entity .,19,2
What Nevil Shute novel is about the doomed survivors of a nuclear war ?,Provide some facts about this entity .,1654,2
What kind of a sports team is the Wisconsin Badgers ?,Provide some facts about this entity .,398,2
"What is the smallest thing seen under the most powerful microscope , and how big is it ?",Provide some facts about this entity .,1679,2
What holidays are celebrated in Ireland ?,Provide some facts about this entity .,1117,2
What is celebrated during the week of February 21-27 ?,Provide some facts about this entity .,625,2
What sport features snatches and clean jerks ?,Provide some facts about this entity .,474,2
What color tennis balls are used at Wimbledon ?,Provide some facts about this entity .,2251,2
What card game can feature dealer 's choice ?,Provide some facts about this entity .,1695,2
What 's approaching when a cyclist shouts : `` Oil '' ?,Provide some facts about this entity .,1398,2
What was paper made of in the late 16th century ?,Provide some facts about this entity .,1600,2
What 's the name of the tiger that advertises for Frosted Flakes cereal ?,Provide some facts about this entity .,1241,2
Which breakfast cereal brought you `` the best each morning '' ?,Provide some facts about this entity .,1796,2
What handicraft requires you to interlace your warp and weft ?,Provide some facts about this entity .,1191,2
What was the monster in Spielberg 's film `` Jaws '' ?,Provide some facts about this entity .,65,2
Stuart Hamblen is considered to be the first singing cowboy of what ?,Provide some facts about this entity .,1911,2
What rum is so `` mixable '' it is a one-brand bar ?,Provide some facts about this entity .,1841,2
What animal was the heat-seeking missile called the Sidewinder named for ?,Provide some facts about this entity .,1447,2
What terror of the sea did Johnny Horton sing about ?,Provide some facts about this entity .,1958,2
What 's the literary term for a play on words ?,Provide some facts about this entity .,1146,2
What TV series features the adventures of a married couple named Jonathan and Jennifer ?,Provide some facts about this entity .,999,2
What two body parts grow all your life ?,Provide some facts about this entity .,875,2
"What creature is the absolute fastest in moving in the world , birds , mammals , etc. , ?",Provide some facts about this entity .,396,2
What flower did Vincent Van Gogh paint ?,Provide some facts about this entity .,2066,2
What are the diseases that can be cured by black cumin ?,Provide some facts about this entity .,2290,2
What Tom Wolfe book is about the Mercury astronauts ?,Provide some facts about this entity .,2410,2
What operating system do IBM-compatible machines use ?,Provide some facts about this entity .,968,2
"What animal received royal assent as an emblem of Canada on March 24 , 1975 ?",Provide some facts about this entity .,365,2
What kind of hat does Bat Masterson wear ?,Provide some facts about this entity .,5,2
What is the chemical symbol for nitrogen ?,Provide some facts about this entity .,147,2
"What TV show premiered on January 15 , 1981 ?",Provide some facts about this entity .,1136,2
The operating system that runs on IBM-compatible machines is called what ?,Provide some facts about this entity .,187,2
What type of hunting are retrievers used for ?,Provide some facts about this entity .,1486,2
What is the name of the song that Dracula plays on the organ ?,Provide some facts about this entity .,46,2
Which operating system runs on IBM-compatible machines ?,Provide some facts about this entity .,2234,2
What is state tree of Nebraska ?,Provide some facts about this entity .,490,2
Which comic book was not spawned directly from the pulp magazines ?,Provide some facts about this entity .,514,2
What non-alcoholic syrup is made from pomegranate juice ?,Provide some facts about this entity .,1739,2
What is the dot on an the letter i called ?,Provide some facts about this entity .,535,2
What is the name of the Michelangelo painting that shows two hands with fingers touching ?,Provide some facts about this entity .,1710,2
What is the Scotch `` for people who know the difference '' ?,Provide some facts about this entity .,275,2
What is Mississippi 's state animal ?,Provide some facts about this entity .,2070,2
What does a farrier put shoes on ?,Provide some facts about this entity .,1099,2
What Stephen King novel is set in a graveyard for pets ?,Provide some facts about this entity .,2489,2
"What Robert Louis Stevenson novel was inspired by Deacon William Brodie , a cabinetmaker by day and burglar by night ?",Provide some facts about this entity .,1767,2
What is a fear of food ?,Provide some facts about this entity .,2104,2
Name a Gaelic language .,Provide some facts about this entity .,654,2
Which infectious disease kills the most people worldwide ?,Provide some facts about this entity .,2300,2
Madonna hocks which soft drink ?,Provide some facts about this entity .,2101,2
"What drink is formed of tequila , orange juice and galliano ?",Provide some facts about this entity .,2040,2
What foods contain the most protein ?,Provide some facts about this entity .,1008,2
What 's bottled in jeroboams ?,Provide some facts about this entity .,95,2
What basketball maneuver did Bert Loomis invent ?,Provide some facts about this entity .,2536,2
What are the signs of a country going into a recession ?,Provide some facts about this entity .,1745,2
What is the longest word in the English language ?,Provide some facts about this entity .,1661,2
What weapon did the crossed slits in English castles accommodate ?,Provide some facts about this entity .,717,2
What is the belt of low pressure around the equator called ?,Provide some facts about this entity .,820,2
What racehorse won an Associated Press poll as the greatest horse of the 20th century ?,Provide some facts about this entity .,130,2
What class is categorized as the bourgeoisie ?,Provide some facts about this entity .,264,2
What disease did August von Wassermann develop a specific test for in 196 ?,Provide some facts about this entity .,1576,2
What letter is to the right of K on a typewriter keyboard ?,Provide some facts about this entity .,372,2
What are the four elements ?,Provide some facts about this entity .,833,2
What is the Islamic counterpart to the Red Cross ?,Provide some facts about this entity .,336,2
What are close encounters of the first and second kind ?,Provide some facts about this entity .,1366,2
What is the fear of the computer called ?,Provide some facts about this entity .,1403,2
What fowl grabs the spotlight after the Chinese Year of the Monkey ?,Provide some facts about this entity .,1723,2
What part of their attire were `` pothooks '' to cowboys of the Old West ?,Provide some facts about this entity .,1214,2
What was the name of the flight that Fawaz Younis hijacked ?,Provide some facts about this entity .,2235,2
What does Playboy title its `` continuing dialog on contemporary issues between Playboy and its readers '' ?,Provide some facts about this entity .,1766,2
What fastener did Whitcomb Judson patent in 1893 ?,Provide some facts about this entity .,643,2
What was lost and regained by poet John Milton ?,Provide some facts about this entity .,1746,2
What were the ceremony traditions like during the Elizabethian times ?,Provide some facts about this entity .,2449,2
What is the weakest bone in the body ?,Provide some facts about this entity .,1561,2
What color were Ernest Hemingway 's eyes ?,Provide some facts about this entity .,775,2
What was Dwight Eisenhower 's favorite card game ?,Provide some facts about this entity .,914,2
What animals acted as lapwarmers for American colonists in church ?,Provide some facts about this entity .,1491,2
What is Jell-O made from ?,Provide some facts about this entity .,1750,2
What interesting method was used to run the credits in the early Popeye cartoons ?,Provide some facts about this entity .,326,2
What drink is the best thirst-quencher ?,Provide some facts about this entity .,995,2
What movie did Madilyn Kahn star in with Gene Wilder ?,Provide some facts about this entity .,2341,2
"What was the name of the American ship sunk by a mine in Havana harbor , causing the Spanish-American war ?",Provide some facts about this entity .,818,2
What 1964 film introduced the song My Kind of Town ?,Provide some facts about this entity .,1742,2
What beer 's name is translated as `` lion brew '' ?,Provide some facts about this entity .,1858,2
What is the mascot for Notre Dame University ?,Provide some facts about this entity .,883,2
A corgi is a kind of what ?,Provide some facts about this entity .,247,2
What does a phobophobe fear ?,Provide some facts about this entity .,278,2
What is a fear of glass ?,Provide some facts about this entity .,277,2
What game do Steve McQueen and Edward G. Robinson play in The Cincinnati Kid ?,Provide some facts about this entity .,174,2
What is the name of David Letterman 's dog ?,Provide some facts about this entity .,1367,2
What animal causes the biggest threat to humans ?,Provide some facts about this entity .,906,2
What are the most common elements in seawater ?,Provide some facts about this entity .,1922,2
What 's the hardest substance in the human body ?,Provide some facts about this entity .,1296,2
What is the name given to the Islamic counterpart of the Red Cross ?,Provide some facts about this entity .,884,2
What movie has made the most money ?,Provide some facts about this entity .,1559,2
What do humans catch zoonose diseases from ?,Provide some facts about this entity .,630,2
What is `` the great American family cereal '' ?,Provide some facts about this entity .,861,2
Name the operating system that runs on IBM-compatible machines .,Provide some facts about this entity .,476,2
What are the historical trials following World War II called ?,Provide some facts about this entity .,704,2
What were hairy bank notes in the fur trade ?,Provide some facts about this entity .,1057,2
What does a heliologist study ?,Provide some facts about this entity .,1927,2
What is the fastest fish in the world ?,Provide some facts about this entity .,1293,2
"In AD 999 , what sort of celebrations , fears , were there ?",Provide some facts about this entity .,300,2
What is the medical term for cancer of the blood ?,Provide some facts about this entity .,100,2
What was the sequel to The Pink Panther ?,Provide some facts about this entity .,1702,2
What organic fuel do bog-dwellers use a `` slane '' to cut ?,Provide some facts about this entity .,1253,2
What is a fear of gravity ?,Provide some facts about this entity .,316,2
What TV show did John Sebastian sing the theme for ?,Provide some facts about this entity .,797,2
"What was the name of the horse that fell on Queen Elizabeth , Prince Albert 's wife ?",Provide some facts about this entity .,1444,2
What was the name of the movie that starred Sharon Stone and Arnold Schwarzenegger ?,Provide some facts about this entity .,1137,2
What oldtime kids ' fare did TV Guide writer Jeff Greenfield call `` one of the most...subversive TV shows in American history '' ?,Provide some facts about this entity .,2009,2
Which airplane was Fawaz Younis convicted of hijacking ?,Provide some facts about this entity .,2267,2
What 's the term for a bet before cards are dealt ?,Provide some facts about this entity .,449,2
What after-dinner treat was invented in 1916 at the George Jung noodle factory in Los Angeles ?,Provide some facts about this entity .,1460,2
Winnie the Pooh is what kind of animal ?,Provide some facts about this entity .,1839,2
What is the quickest and easiest way to get nail polish out of clothes ?,Provide some facts about this entity .,2166,2
What is another word for diet ?,Provide some facts about this entity .,2539,2
What did Benny Carter play ?,Provide some facts about this entity .,1400,2
What 's a Craps player called ?,Provide some facts about this entity .,649,2
What were the achievements of Richard Nixon ?,Provide some facts about this entity .,1656,2
What was John Steinbeck 's travelling companion Charley ?,Provide some facts about this entity .,1655,2
What animal do buffalo wings come from ?,Provide some facts about this entity .,2147,2
What is the brand name of daminozide ?,Provide some facts about this entity .,757,2
What color were their horses ?,Provide some facts about this entity .,636,2
What are the Cleveland Indians also called ?,Provide some facts about this entity .,1107,2
What 1976 Deep Throat clone provides the leading lady with a second larynx ?,Provide some facts about this entity .,1940,2
What 's the only mammal that can 't jump ?,Provide some facts about this entity .,303,2
What is the world 's best selling cookie ?,Provide some facts about this entity .,228,2
What does a resurrectionist steal ?,Provide some facts about this entity .,1020,2
What is a fear of being alone ?,Provide some facts about this entity .,707,2
Which side should a bowler facing a 37803 split hit the 3-pin on-the left or the right ?,Provide some facts about this entity .,183,2
"Which mammal lives , breeds , eats , and sleeps underground ?",Provide some facts about this entity .,2063,2
"What kind of animals are Dorsets , Lincolns , Oxfords and Southdowns ?",Provide some facts about this entity .,645,2
Which thrilled taste buds first - Snickers or 3 Musketeers ?,Provide some facts about this entity .,1073,2
What 's the U.S. Navy hymn ?,Provide some facts about this entity .,1216,2
What product did Robert Conrad dare people to knock off his shoulder ?,Provide some facts about this entity .,428,2
What line of candy products included Super Skrunch and Peanut Butter Oompas ?,Provide some facts about this entity .,800,2
What 's the geographic term for the submerged fringe of a continent ?,Provide some facts about this entity .,1761,2
What Shakespearean play featured Shylock ?,Provide some facts about this entity .,160,2
What is the name of the kids ' show from Canadian Public TV with the singing pineapple ?,Provide some facts about this entity .,1884,2
What product features a frog that says `` dig 'em '' ?,Provide some facts about this entity .,2560,2
Aspartame is also known as what ?,Provide some facts about this entity .,1871,2
What 's the term for an organism that lives on or in another ?,Provide some facts about this entity .,1721,2
What was George Washington afraid of ?,Provide some facts about this entity .,2198,2
What do the French call La Manche ?,Provide some facts about this entity .,1329,2
Which condiment was once sold as a patent medicine ?,Provide some facts about this entity .,1703,2
What does Final Four refer to in the sports world ?,Provide some facts about this entity .,943,2
What 1966 boob tube bomb took astronauts back to prehistoric times ?,Provide some facts about this entity .,1088,2
What therapy attempts to elicit the `` primal scream '' ?,Provide some facts about this entity .,1349,2
Which side of the face do most artists tend to show more of in self-portraits ?,Provide some facts about this entity .,1068,2
What kind of guitar did Jimi Hendrix play ?,Provide some facts about this entity .,299,2
What horse did Zorro ride ?,Provide some facts about this entity .,1208,2
Ray Charles plays which instrument ?,Provide some facts about this entity .,2207,2
What does a deltiologist collect ?,Provide some facts about this entity .,1301,2
What was the name of the `` Little Rascals '' dog ?,Provide some facts about this entity .,376,2
What product does `` Mrs. Olsen '' promote ?,Provide some facts about this entity .,1685,2
What colors is magenta made of ?,Provide some facts about this entity .,2512,2
"Name the 5 words that use all of the letters in the alphabet , except Q , with no repeats .",Provide some facts about this entity .,2365,2
What book did Aaron Hass write ?,Provide some facts about this entity .,1847,2
What famed gangland slaughter cut into the membership of Bugs Moran 's outfit ?,Provide some facts about this entity .,2287,2
What is the movie Jonathan Livingstone Seagull ?,Provide some facts about this entity .,96,2
What can I use to remove the stubborn gummed labels from some diskettes ?,Provide some facts about this entity .,746,2
What Caribbean cult did Marcus Garvey originate ?,Provide some facts about this entity .,2394,2
What Russian novel embracing more the 5 characters is set in the Napoleonic Wars ?,Provide some facts about this entity .,932,2
What is the rounded part on the top of a matchbook called ?,Provide some facts about this entity .,1793,2
What are the 28 tenses in the English language ?,Provide some facts about this entity .,453,2
Who were John F. Kennedy 's dogs ?,Provide some facts about this entity .,1785,2
"What dropped 1 , 313 feet in 1980 ?",Provide some facts about this entity .,1599,2
What five-time winner of the Kentucky Derby lost his first 25 races ?,Provide some facts about this entity .,99,2
What was the name of the U.S. 's first manned space program ?,Provide some facts about this entity .,1780,2
What 's the most popular form of bridge ?,Provide some facts about this entity .,442,2
"When it 's time to relax , what one beer stands clear ?",Provide some facts about this entity .,1621,2
What kind of wine is Spumante ?,Provide some facts about this entity .,726,2
What did Tristan come back as ?,Provide some facts about this entity .,2120,2
What was the eighth day following the Nones in each month of the Roman calendar called ?,Provide some facts about this entity .,683,2
What 's the highest possible bid in Contract Bridge ?,Provide some facts about this entity .,874,2
What 's destroyed in Genesis 19 : 24 ?,Provide some facts about this entity .,250,2
What was the first Lifesaver flavor ?,Provide some facts about this entity .,1673,2
What are fingernails made of ?,Provide some facts about this entity .,26,2
What is considered the costliest disaster the insurance industry has ever faced ?,Provide some facts about this entity .,1979,2
What two animals are specifically mentioned as being in Noah 's Ark ?,Provide some facts about this entity .,682,2
What should the oven be set at for baking Peachy Oat Muffins ?,Provide some facts about this entity .,2418,2
What does the Peugeot company manufacture ?,Provide some facts about this entity .,924,2
"What was the non-fiction best-seller of 1952 , 1953 and 1954 ?",Provide some facts about this entity .,2075,2
What is the only primate to lack pigment in the palms of its hands ?,Provide some facts about this entity .,2292,2
"What garment was named for Bradley , Voorhees and Day ?",Provide some facts about this entity .,1077,2
What is a fear of punishment ?,Provide some facts about this entity .,1974,2
"What 's played at Wembley Stadium , London , every May ?",Provide some facts about this entity .,1920,2
What is a fear of shadows ?,Provide some facts about this entity .,2479,2
What were the five opening words on Ben Casey ?,Provide some facts about this entity .,633,2
What 's a male witch called ?,Provide some facts about this entity .,865,2
What English word has the most letters ?,Provide some facts about this entity .,1171,2
What international sport was originally called hurley ?,Provide some facts about this entity .,1203,2
What are the top vegetable crops in the world ?,Provide some facts about this entity .,1337,2
What fruit does the ficus produce ?,Provide some facts about this entity .,2425,2
What is the nickname of the Cleveland Indians ?,Provide some facts about this entity .,159,2
What bowl game began as an East-West contest between Michigan and Stanford in 192 ?,Provide some facts about this entity .,1963,2
"What is the longest chemical name , consisting of 35 letters ?",Provide some facts about this entity .,312,2
What do you get by mixing gin and vermouth ?,Provide some facts about this entity .,334,2
What song put James Taylor in the limelight ?,Provide some facts about this entity .,588,2
What 's the Southern dish made of pigs ' small intestines ?,Provide some facts about this entity .,1209,2
What is a female rabbit called ?,Provide some facts about this entity .,1,2
What is the name for clouds that produce rain ?,Provide some facts about this entity .,1163,2
"What kind of puzzle first appeared in the U.S. in the New York World on December 21 , 1913 ?",Provide some facts about this entity .,672,2
Name four comic strips about pilots .,Provide some facts about this entity .,2064,2
What 's the slowest Olympic swimming stroke ?,Provide some facts about this entity .,21,2
What sport does Chris Jogis play ?,Provide some facts about this entity .,1882,2
Which cats pursued Tweety Pie in his first cartoon appearance ?,Provide some facts about this entity .,2523,2
What sports magazine has the largest circulation ?,Provide some facts about this entity .,1646,2
What did Dan Aykroyd and John Belushi quit Saturday Night Live to become ?,Provide some facts about this entity .,1953,2
What are the names of all the U.S. Navy aircraft carriers ?,Provide some facts about this entity .,2017,2
What plant has the largest seed ?,Provide some facts about this entity .,321,2
Which drug is commonly used to treat AIDS ?,Provide some facts about this entity .,163,2
"What were Baffin , Frobisher and Franklin looking for ?",Provide some facts about this entity .,1700,2
What are emblazoned on the Jolly Roger ?,Provide some facts about this entity .,1824,2
What is the best way to travel in Japan ?,Provide some facts about this entity .,2196,2
What part of your body contains the corpus callosum ?,Provide some facts about this entity .,345,2
Name the story by Chris Van Allsburg in the which a boy tries to become a great sailor ?,Provide some facts about this entity .,1229,2
What soft drink held a national flavor poll in 1967 ?,Provide some facts about this entity .,513,2
What do bicornate animals have two of ?,Provide some facts about this entity .,1557,2
What color of dry wine should be served with veal roasts and chops ?,Provide some facts about this entity .,1488,2
What is the predominant color of the Tab label ?,Provide some facts about this entity .,230,2
What is a fear of water ?,Provide some facts about this entity .,1602,2
What Mary Tyler Moore Show regular came into the world as Tadeus Wladyslaw Konopka ?,Provide some facts about this entity .,1868,2
What is a fear of drinking ?,Provide some facts about this entity .,481,2
What language is mostly spoken in Brazil ?,Provide some facts about this entity .,2447,2
What species is a colt ?,Provide some facts about this entity .,752,2
What kind of species is the monster in the film `` Jaws '' ?,Provide some facts about this entity .,2395,2
What is April 's gemstone ?,Provide some facts about this entity .,2033,2
What 's the best way to lose the flab under your chin and around your face ?,Provide some facts about this entity .,640,2
What are dinosaur droppings called ?,Provide some facts about this entity .,1420,2
What book is the follow-up to Future Shock ?,Provide some facts about this entity .,1415,2
What was Connecticut 's first constitution called ?,Provide some facts about this entity .,1755,2
For what disease is the drug Sinemet used as a treatment ?,Provide some facts about this entity .,2540,2
What Judith Rossner novel was made into a film starring Diane Keaton ?,Provide some facts about this entity .,2049,2
What is the name of the largest water conservancy project in China ?,Provide some facts about this entity .,1005,2
What bird can swim but can 't fly ?,Provide some facts about this entity .,256,2
What is a fear of everything ?,Provide some facts about this entity .,2208,2
"What disease plagued Europe , Africa and Asia ?",Provide some facts about this entity .,1790,2
What is the longest-running television series ?,Provide some facts about this entity .,503,2
What is the most famous German word in the English language ?,Provide some facts about this entity .,82,2
"What spider makes a superb pet , even said to recognize its master ?",Provide some facts about this entity .,1524,2
What chocolate bar created by Frank Mars and his wife is often called a Milky Way with peanuts ?,Provide some facts about this entity .,2391,2
"What literary classic centers on the search for a treasure in gold worth 7 , 0 pounds ?",Provide some facts about this entity .,433,2
What does a chef coddle eggs in ?,Provide some facts about this entity .,2025,2
"What magazine paid $5 , 000 for an eight-millimeter film of John F. Kennedy 's assassination ?",Provide some facts about this entity .,2073,2
"What drink is made up of rum , coconut milk and pineapple ?",Provide some facts about this entity .,1292,2
Madonna advertises for what soft drink ?,Provide some facts about this entity .,150,2
What car was driven in the 199 release of `` Smokey and the Bandit '' ?,Provide some facts about this entity .,829,2
What were the names of the three ships used by Columbus ?,Provide some facts about this entity .,2281,2
What do you call a group of geese ?,Provide some facts about this entity .,505,2
What substance did Joseph Priestley name for its ability to erase pencil marks ?,Provide some facts about this entity .,1751,2
What film canine is buried in Pere-Lachaise cemetery in Paris ?,Provide some facts about this entity .,1857,2
What is a fear of trees ?,Provide some facts about this entity .,2316,2
What are the two languages of Malta ?,Provide some facts about this entity .,779,2
What do you call a book of quotes ?,Provide some facts about this entity .,584,2
What constitutes an adult ?,Provide some facts about this entity .,771,2
What are the 7 Wonders of the World ?,Provide some facts about this entity .,1779,2
What is a fear of color ?,Provide some facts about this entity .,2157,2
What color are a cherry tree 's flowers ?,Provide some facts about this entity .,687,2
What Frederick Forsyth novel chronicles the toppling of an African government by mercenaries ?,Provide some facts about this entity .,339,2
What cigarette is `` a whole new world '' ?,Provide some facts about this entity .,252,2
What is widely used to detect birth defects ?,Provide some facts about this entity .,2202,2
What type is a snail ?,Provide some facts about this entity .,1211,2
What is the brand name of a chemical used to control ripening ?,Provide some facts about this entity .,903,2
What are the languages spoken by the natives in Afghanistan ?,Provide some facts about this entity .,70,2
What are some ways to help someone with Chicken Pox ?,Provide some facts about this entity .,2190,2
What do the Japanese call Japan ?,Provide some facts about this entity .,515,2
What book was F. Scott Fitzgerald working on when he died in Hollywood in 194 ?,Provide some facts about this entity .,1696,2
Which magazine is `` fine entertainment for men '' ?,Provide some facts about this entity .,478,2
"When the Tutankhamun exhibit was on display in the U.S. , what moving company transported it ?",Tell me something about this persn .,1190,0
Name the lawyer for Randy Craft .,Tell me something about this persn .,200,0
Who gave King Arthur the round table ?,Tell me something about this persn .,1263,0
