0,1,idQ,idA
What was the distinguishing mark on the `` Little Rascals '' dog ?,What are the signs fof this thing happen ?,442,34
What 's the symbol for the zodiacal sign Gemini ?,What are the signs fof this thing happen ?,2142,34
What is the trademark of a Washington Redskin 's fan ?,What are the signs fof this thing happen ?,1671,34
What is the zodiac sign for August 14 ?,What are the signs fof this thing happen ?,254,34
What is the celtic symbol for `` life '' ?,What are the signs fof this thing happen ?,1217,34
What sign is The Water Carrier the zodiacal symbol for ?,What are the signs fof this thing happen ?,39,34
What is the chemical formula for napalm ?,What are the signs fof this thing happen ?,482,34
What playing card symbolizes death ?,What are the signs fof this thing happen ?,1639,34
What is the chemical symbol for nitrogen ?,What are the signs fof this thing happen ?,2513,34
What are the signs of a country going into a recession ?,What are the signs fof this thing happen ?,1578,34
In what city is the headquarters of Sinn Fein ?,What city ?,2017,30
What Scandinavian capital is built on nine bridge-connected islands ?,What city ?,2002,30
What Kentucky city calls itself The Horse Center of America ?,What city ?,2442,30
What are the capital cities of the two large countries that occupy the Iberian peninsula in Europe ?,What city ?,2356,30
What United States city produces the most oil ?,What city ?,2444,30
What European city do Nicois live in ?,What city ?,1784,30
What city boasts the Billingsgate fishmarket ?,What city ?,1153,30
What city is the setting for Puccini 's opera La Boheme ?,What city ?,2058,30
What 's the capital of Iowa ?,What city ?,742,30
What city is served by Logan International Airport ?,What city ?,1896,30
In what city is the famed St. Mark 's Square ?,What city ?,971,30
What South American city features the exclusive Copacabana Beach and Ipanema ?,What city ?,2026,30
What African capital is named for a U.S. president ?,What city ?,666,30
What U.S. city 's skyline boasts the Gateway Arch ?,What city ?,2182,30
Which city in China has the largest number of foreign financial companies ?,What city ?,2520,30
What city is terrorized by Dracula in The Night Stalker ?,What city ?,1704,30
What is the capital of Burkina Faso ?,What city ?,2646,30
What is one of the cities that the University of Minnesota is located in ?,What city ?,2145,30
What city is the Kentucky Horse Park near ?,What city ?,1972,30
"What is the name of the largest city in Chile , South America ?",What city ?,1831,30
What French seaport claims to be The Home of Wines ?,What city ?,2368,30
What U.S. city is known as The Rubber Capital of the World ?,What city ?,2470,30
What city or state do the most gay men live in ?,What city ?,2476,30
What is the largest city in Texas ?,What city ?,1098,30
What Asian city boasts the world 's biggest bowling alley ?,What city ?,1718,30
What city did the Mormons establish as their headquarters in 1847 ?,What city ?,1353,30
What city gained renown for its pea-soup fogs ?,What city ?,688,30
What 's the oldest capital city in the Americas ?,What city ?,132,30
"In Sinclair Lewis ' `` Main Street , '' what was the name of the typical American town ?",What city ?,1224,30
What U.S. city is The Queen of the Pacific ?,What city ?,2378,30
McCarren Airport is located in what city ?,What city ?,784,30
Which city has the oldest relationship as a sisterðcity with Los Angeles ?,What city ?,202,30
What city was Martin Luther King Jr. assassinated in ?,What city ?,2565,30
What city is served by McCarren Airport ?,What city ?,1133,30
What city is graced by the Arch of Titus ?,What city ?,1323,30
What city hosted the first Winter Olympics in Asia ?,What city ?,1105,30
What city was President William McKinley shot in ?,What city ?,423,30
What South Korean city is served by Kimpo International Airport ?,What city ?,2499,30
"What city boasts Penn 's Landing , on the banks of the Delaware river ?",What city ?,1103,30
What city is Logan Airport in ?,What city ?,207,30
What Russian city boasts the Hermitage Museum ?,What city ?,1130,30
What is the city in which Maurizio Pellegrin lives called ?,What city ?,1012,30
What city is found in the city of OZ ?,What city ?,2233,30
"What Italian city of 155 were Leonardo da Vinci , Michaelangelo , and Machiavelli all working in ?",What city ?,2587,30
What is California 's capital ?,What city ?,2669,30
What Nevada center has been dubbed The Biggest Little City in the World ?,What city ?,1968,30
What is the name of the city that Maurizio Pellegrin lives in ?,What city ?,1332,30
What Japanese city was once called Edo ?,What city ?,2407,30
What city has the two steepest streets in the U.S. ?,What city ?,591,30
What city is . KDGE Radio located in ?,What city ?,2683,30
What Southern California town is named after a character made famous by Edgar Rice Burroughs ?,What city ?,319,30
What city would you be in if you were feeding the pigeons in the Piazza San Marco ?,What city ?,1612,30
What city does Orly Airport serve ?,What city ?,426,30
What city was John F. Kennedy nominated for president in ?,What city ?,181,30
In what city does Maurizio Pellegrin now live ?,What city ?,1847,30
What city is often called The Insurance Capital of the World ?,What city ?,2390,30
What is the largest city on the Great Lakes ?,What city ?,1205,30
What are the ten safest American cities for pedestrians ?,What city ?,323,30
In what city is the US Declaration of Independence located ?,What city ?,452,30
The Orange Bowl is in what city ?,What city ?,1149,30
What color tennis balls are used at Wimbledon ?,What color is that ？,2163,49
What is the predominant color of the Tab label ?,What color is that ？,2009,49
What color flies closest to the staff on Belgium 's flag ?,What color is that ？,1405,49
What color eyes are most sensitive to light ?,What color is that ？,2354,49
What color are tennis balls ?,What color is that ？,512,49
What color beans did the ancient Romans refuse to eat ?,What color is that ？,2707,49
What color are a cherry tree 's flowers ?,What color is that ？,1667,49
What color is the cross on Switzerland 's flag ?,What color is that ？,874,49
What three colors are on the French flag ?,What color is that ？,424,49
What colors is magenta made of ?,What color is that ？,2054,49
What three colors of ink are used to print a U.S. dollar bill ?,What color is that ？,2191,49
What color are seven of every 10 houses in the U.S. ?,What color is that ？,1778,49
What hair color can I use to just cover a little gray ?,What color is that ？,2131,49
What color is Chablis ?,What color is that ？,49,49
What color is most often used to symbolize truth ?,What color is that ？,1312,49
What color is Mr. Spock 's blood ?,What color is that ？,2589,49
What color bottles do good Rhine wines come in ?,What color is that ？,1033,49
What color are the castellated walls of the Kremlin ?,What color is that ？,375,49
What colors make up a rainbow ?,What color is that ？,1934,49
What color are school buses ?,What color is that ？,1176,49
"What color , s , appear on boxes of Kodak film ?",What color is that ？,1646,49
What is the most popular sports car color ?,What color is that ？,1250,49
What color Poker chip is usually assigned the lowest value ?,What color is that ？,1815,49
What color of dry wine should be served with veal roasts and chops ?,What color is that ？,2148,49
What 's the only color Johnny Cash wears on stage ?,What color is that ？,1355,49
What color was the hundred billionth crayon made by Crayola ?,What color is that ？,1009,49
What color is an Arctic fox in winter ?,What color is that ？,1619,49
What is your favorite color ?,What color is that ？,2573,49
What are the three secondary colors ?,What color is that ？,529,49
What color is the stripe along each side of a Coho salmon ?,What color is that ？,2362,49
What 's the most popular contact lens color ?,What color is that ？,2056,49
"In order from the top , the four stripes on a can of Pepsi are what colors ?",What color is that ？,2089,49
What color is the eight-ball in pocket billiards ?,What color is that ？,263,49
What color were Ernest Hemingway 's eyes ?,What color is that ？,1311,49
What color is the lipstick on Boy George 's wax lips at London 's Madame Tussaud 's ?,What color is that ？,1829,49
What two colors are you blind to if you suffer from protanopia ?,What color is that ？,2276,49
What are Halloween 's colors ?,What color is that ？,667,49
What color of Monopoly properties are landed on most often ?,What color is that ？,745,49
What color is `` ash '' ?,What color is that ？,1587,49
What color were their horses ?,What color is that ？,2451,49
What are the stars made of ?,What does this object consist of ?,2178,28
What substance did Joseph Priestley name for its ability to erase pencil marks ?,What does this object consist of ?,1903,28
What 's the most abundant element in the sun ?,What does this object consist of ?,977,28
"What element , from the Periodic Table , is a gas or a solid , but never a liquid ?",What does this object consist of ?,1249,28
What are the chemicals used in glowsticks ?,What does this object consist of ?,1192,28
What are the ingredients of Coca-Cola ?,What does this object consist of ?,1930,28
What was the Bridge of San Luis Rey made of ?,What does this object consist of ?,502,28
What organic fuel do bog-dwellers use a `` slane '' to cut ?,What does this object consist of ?,421,28
What does ribavirin consist of ?,What does this object consist of ?,159,28
What would you add to the clay mixture to produce bone china ?,What does this object consist of ?,2605,28
What are the most common elements in the Earth 's crust ?,What does this object consist of ?,339,28
What are super balls made of ?,What does this object consist of ?,258,28
What did the ancients call the four great elements ?,What does this object consist of ?,2165,28
What alloy do copper and tin form ?,What does this object consist of ?,556,28
What is the only substance that gives food its `` taste '' when eaten ?,What does this object consist of ?,559,28
What is a camel hair brush actually made out of ?,What does this object consist of ?,497,28
What 's the second-lightest element ?,What does this object consist of ?,740,28
What is glass made of ?,What does this object consist of ?,842,28
"What molecules include fluorine , sodium and magnesium ?",What does this object consist of ?,604,28
What is money made of ?,What does this object consist of ?,808,28
What 's the hardest substance in the human body ?,What does this object consist of ?,1240,28
What harmful chemicals are in bug spray ?,What does this object consist of ?,1023,28
What was paper made of in the late 16th century ?,What does this object consist of ?,731,28
What is a golf ball made of ?,What does this object consist of ?,1589,28
What are the most common elements in seawater ?,What does this object consist of ?,2059,28
What 's the world 's most common compound ?,What does this object consist of ?,1055,28
What is the Taj Majal made of ?,What does this object consist of ?,22,28
What kind of substance is dextropropoxyphen napsylate ?,What does this object consist of ?,2031,28
What fuel do airplanes use ?,What does this object consist of ?,2591,28
What is a softball made of ?,What does this object consist of ?,2113,28
What is Jell-O made from ?,What does this object consist of ?,907,28
"What explosive do you get by mixing charcoal , sulfur and saltpeter ?",What does this object consist of ?,108,28
What materials did the three little pigs use to build their houses ?,What does this object consist of ?,1058,28
What are fingernails made of ?,What does this object consist of ?,109,28
What does saliva consist of ?,What does this object consist of ?,1716,28
What four elements make up 90 percent of the human body ?,What does this object consist of ?,2620,28
What are the four elements ?,What does this object consist of ?,2458,28
What is the chemical composition of a Barbie ?,What does this object consist of ?,1616,28
What is the main ingredient of yogurt ?,What does this object consist of ?,777,28
What is the second hardest substance ?,What does this object consist of ?,1599,28
What kind of crystals exist ?,What does this object consist of ?,1822,28
What significant battle was fought in Belgium in 1815 ?,What events happened ?,2479,15
What are some important events of the 1830 's ?,What events happened ?,469,15
What is the name of the American literary era that includes 1896 ?,What events happened ?,1762,15
What is the name of the 1919 occurrence in which British troops killed over 3 unarmed Indian protestors ?,What events happened ?,1436,15
What war saw battles at Parrot 's Beak and Black Virgin ?,What events happened ?,954,15
What are the ages in comic book lingo ?,What events happened ?,2641,15
"What incident of 1933 did the German Nazis use to justify emergency decrees , imprisoning opponents and vesting more power in themselves ?",What events happened ?,2619,15
What are some of the significant historical events of the 1990s ?,What events happened ?,1611,15
What famed gangland slaughter cut into the membership of Bugs Moran 's outfit ?,What events happened ?,970,15
What age followed the Bronze Age ?,What events happened ?,2195,15
In what war was the first submarine used ?,What events happened ?,2464,15
What war did Johnny Reb and Billy Yank fight ?,What events happened ?,474,15
What are the rites accompanying the circumcision of a newly born-child in Judaism called ?,What events happened ?,628,15
What civil war was fought between 1936 and 1939 ?,What events happened ?,707,15
What holidays or observances are celebrated in Italy ?,What events happened ?,753,15
What were the trials called which followed World War II ?,What events happened ?,701,15
What war saw a naval battle between the luxury liners Cap Trafalgar and the Carmania ?,What events happened ?,304,15
What war did the Potsdam Conference follow ?,What events happened ?,271,15
The trials resulting from World War II are known as what ?,What events happened ?,2564,15
What holidays are celebrated in Ireland ?,What events happened ?,236,15
What was the name of the famous battle between Texas and Mexico ?,What events happened ?,1448,15
"What World War I battle saw 6 , 0 troops killed in one day ?",What events happened ?,1060,15
What famous events have happened on March 27 ?,What events happened ?,685,15
Name the French historical period during the reign of Napoleon III .,What events happened ?,1406,15
What are the historical trials following World War II called ?,What events happened ?,2484,15
What was the worst hurricane ?,What events happened ?,2157,15
What is considered the costliest disaster the insurance industry has ever faced ?,What events happened ?,1914,15
"What events happened January 26 , 1978 ?",What events happened ?,931,15
What concerts are held in New York this week ?,What events happened ?,983,15
What was Franklin Roosevelt 's program for economic recovery called during the Great Depression ?,What events happened ?,490,15
What are some science fair projects for 8th graders ?,What events happened ?,1400,15
"What feud ended with a marriage in Kentucky on March 21 , 1891 ?",What events happened ?,722,15
What tragedy befell the city of Dogtown in 1899 ?,What events happened ?,1395,15
What is celebrated during the week of February 21-27 ?,What events happened ?,700,15
What phenomenon would you expect to read about in the monthly publication The Bigfoot News ?,What events happened ?,585,15
What Jewish holiday saw the start of the 1973 Mideast War ?,What events happened ?,2626,15
What is the name of the largest water conservancy project in China ?,What events happened ?,2109,15
What war did Florence Nightingale tend the troops in ?,What events happened ?,2279,15
What was the tragedy that struck the city of Dogtown in 1899 ?,What events happened ?,1100,15
What is the mission of Nike ?,What events happened ?,128,15
What war was fought by the Spanish as far as the Philippines ?,What events happened ?,2297,15
What historical event happened in Dogtown in 1899 ?,What events happened ?,2133,15
What series of trials followed World War II ?,What events happened ?,2389,15
What war did the Wanna-Go-Home Riots occur after ?,What events happened ?,1379,15
What war added jeep and quisling to the English language ?,What events happened ?,2292,15
What war saw battles at Parrot 's Beak and Black Virgin ?,What events happened ?,954,15
"What was organized as a Confederate veterans ' social club in Pulaski , in Tennessee , in 1866 ?",What events happened ?,790,15
What was the name of Hitler 's unsuccessful attempt to overthrow the Bavarian government in Munich in 1923 ?,What events happened ?,781,15
What was the longest war in U.S. history ?,What events happened ?,430,15
What new year is celebrated on February 16th ?,What events happened ?,156,15
"What happened on January 15 , 1969 ?",What events happened ?,1779,15
What astronomical phenomenon takes place in Jan. 1999 ?,What events happened ?,2695,15
"What was the name of the Crimean meeting of Roosevelt , Churchill , and Stalin ?",What events happened ?,2172,15
What was the name of the U.S. 's first manned space program ?,What events happened ?,2687,15
What started in 1849 when gold was discovered at Sutter 's Mill ?,What events happened ?,597,15
What was the name of the Protestant revolt against the supremacy of the Pope ?,What events happened ?,2342,15
What is the fear of the computer called ?,What is fear ?,996,40
What is the most common kind of skin cancer in the U.S. ?,What is fear ?,2237,40
What is a fear of money ?,What is fear ?,2508,40
What is a fear of trees ?,What is fear ?,247,40
What does a topophobic actor suffer from ?,What is fear ?,1235,40
What is the name of the vaccine for chicken pox ?,What is fear ?,574,40
What drug did Sigmund Freud become fascinated with while experimenting with the treatment of neurasthenia ?,What is fear ?,2081,40
What is a fear of sourness ?,What is fear ?,2631,40
What is a fear of sleep ?,What is fear ?,91,40
"What is the name of the rare neurological disease with symptoms such as : involuntary movements , tics , swearing , and incoherent vocalizations , grunts , shouts , etc. ?",What is fear ?,1615,40
What is a fear of clouds ?,What is fear ?,60,40
What is chronic constipation a symptom of ?,What is fear ?,682,40
What is a fear of gravity ?,What is fear ?,266,40
What drug is often used to treat AIDS patients ?,What is fear ?,2190,40
What cancer is commonly associated with AIDS ?,What is fear ?,636,40
What is another term for the painful wrist syndrome ?,What is fear ?,1753,40
What is a fear of lice ?,What is fear ?,2099,40
What is a fear of sinning ?,What is fear ?,34,40
What are all the different kinds of contraceptives ?,What is fear ?,2431,40
What is a fear of being cold ?,What is fear ?,704,40
What disease is the second-biggest killer of North Americans ?,What is fear ?,1424,40
What is a fear of parasites ?,What is fear ?,2518,40
What is a fear of rejection ?,What is fear ?,1717,40
What is a fear of glass ?,What is fear ?,828,40
What chemicals are used in lethal injection ?,What is fear ?,1893,40
What is the medical term for cancer of the blood ?,What is fear ?,298,40
"What is a fear of odors , body , ?",What is fear ?,2161,40
What is a fear of speaking ?,What is fear ?,1419,40
What is the fear of being loved ?,What is fear ?,698,40
What disease did August von Wassermann develop a specific test for in 196 ?,What is fear ?,721,40
What is a fear of black people ?,What is fear ?,2686,40
Which infectious disease is the world 's deadliest ?,What is fear ?,1504,40
What disease is transmitted by the Anopheles mosquito ?,What is fear ?,1729,40
What does Salk vaccine prevent ?,What is fear ?,1559,40
What is a fear of everything ?,What is fear ?,860,40
Name a medicine commonly used to combat AIDS ?,What is fear ?,2502,40
What is a fear of failure ?,What is fear ?,1767,40
What is a fear of punishment ?,What is fear ?,551,40
What is a fear of worms ?,What is fear ?,394,40
What is the name of the medical condition in which a baby is born without a brain ?,What is fear ?,1093,40
What is a fear of shadows ?,What is fear ?,2336,40
What is a common anti-AIDS drug ?,What is fear ?,1118,40
What is a fear of crystals or glass ?,What is fear ?,797,40
What is the name of the disease that actress Hunter Tylo 's baby girl has ?,What is fear ?,1983,40
What is a fear of color ?,What is fear ?,212,40
What is a fear of cholera ?,What is fear ?,1540,40
What is the world 's deadliest infectious disease ?,What is fear ?,18,40
What is a fear of points ?,What is fear ?,1506,40
What is a fear of hell ?,What is fear ?,1929,40
What is a fear of cold ?,What is fear ?,681,40
What is a fear of insanity ?,What is fear ?,2556,40
What is a fear of food ?,What is fear ?,1301,40
What is a fear of touching ?,What is fear ?,453,40
What is a fear of water ?,What is fear ?,2335,40
What is a fear of slime ?,What is fear ?,1960,40
What are the diseases that can be cured by black cumin ?,What is fear ?,1858,40
"What 12-hour cold medicine uses the formula `` 6 , 6 , 12 '' in its ads ?",What is fear ?,855,40
What disease does Katharine Hepburn have that makes her voice shake ?,What is fear ?,2118,40
What is a fear of home surroundings ?,What is fear ?,1272,40
What is a fear of drinking ?,What is fear ?,14,40
What does Larry King do for a living ?,What is his or her occupation ?,2069,11
What is the oldest profession ?,What is his or her occupation ?,1719,11
What title did Shevardnadze have during the Soviet era ?,What is his or her occupation ?,2152,11
What title did Suzette Charles assume for two months in 1984 ?,What is his or her occupation ?,1040,11
What was Eduard Shevardnadze 's job in the Soviet Union ?,What is his or her occupation ?,1465,11
What occupation has the highest divorce rate ?,What is his or her occupation ?,1705,11
What did Andy Hardy 's father do for a living ?,What is his or her occupation ?,1403,11
What was Queen Victoria 's title regarding India ?,What is his or her occupation ?,1561,11
What are the only players eligible to score points in Roller Derby called ?,What is his or her occupation ?,1191,11
What was the occupation of Mandy Rice-Davies ?,What is his or her occupation ?,1135,11
"What 's Mrs. Bridges 's job on TV 's Upstairs , Downstairs ?",What is his or her occupation ?,748,11
What is Larry King 's job ?,What is his or her occupation ?,1563,11
What is Steve Rogers 's profession when he 's not Captain America ?,What is his or her occupation ?,774,11
What is Nicholas Cage 's profession ?,What is his or her occupation ?,2604,11
Name the five positions who are in the line of succession to the presidency .,What is his or her occupation ?,267,11
What does Robin Williams do ?,What is his or her occupation ?,1056,11
What is Larry King 's occupation ?,What is his or her occupation ?,2559,11
What does Nicholas Cage do for a living ?,What is his or her occupation ?,1591,11
What is Nicholas Cage 's occupation ?,What is his or her occupation ?,125,11
"When not adventuring on Rann , what does Adam Strange call his profession ?",What is his or her occupation ?,2609,11
What is her profession ?,What is his or her occupation ?,573,11
What did the Seven Dwarfs do for a living ?,What is his or her occupation ?,821,11
What task does the Bouvier breed of dog perform ?,What is his or her occupation ?,83,11
What title does comedian Henry Youngman claim ?,What is his or her occupation ?,1523,11
What is the occupation of Nicholas Cage ?,What is his or her occupation ?,1577,11
What is the acronym for the National Bureau of Investigation ?,What is the abbreviation of this item ？,1337,20
What is the abbreviated form of the National Bureau of Investigation ?,What is the abbreviation of this item ？,2230,20
What is the abbreviated term used for the National Bureau of Investigation ?,What is the abbreviation of this item ？,1804,20
What is the abbreviation of the International Olympic Committee ?,What is the abbreviation of this item ？,227,20
What is the abbreviation for micro ?,What is the abbreviation of this item ？,2526,20
What does the number `` 5 '' stand for on FUBU clothing ?,What is the abbreviation of this item ？,2293,20
What 's the abbreviation for trinitrotoluene ?,What is the abbreviation of this item ？,1244,20
What is the correct way to abbreviate cc. at the bottom of a business letter ?,What is the abbreviation of this item ？,2661,20
What is the abbreviation of the National Bureau of Investigation ?,What is the abbreviation of this item ？,2047,20
What is the abbreviation for Original Equipment Manufacturer ?,What is the abbreviation of this item ？,142,20
What is the abbreviated expression for the National Bureau of Investigation ?,What is the abbreviation of this item ？,1104,20
What is Mikhail Gorbachev 's middle initial ?,What is the abbreviation of this item ？,2250,20
What 's the abbreviation for limited partnership ?,What is the abbreviation of this item ？,1399,20
What is the acronym for the rating system for air conditioner efficiency ?,What is the abbreviation of this item ？,19,20
What is the abbreviation of the company name ` General Motors ' ?,What is the abbreviation of this item ？,405,20
What is the abbreviation of General Motors ?,What is the abbreviation of this item ？,2121,20
What was the death toll at the eruption of Mount Pinatubo ?,What is the amount ?,392,22
What 's the population of Mississippi ?,What is the amount ?,404,22
How loud is thunder ?,What is the amount ?,1284,22
"What 's the population of Biloxi , Mississippi ?",What is the amount ?,1902,22
"What is the approximate population of Las Vegas , N.M ?",What is the amount ?,2218,22
"What is the latitude and longitude of El Paso , Texas ?",What is the amount ?,646,22
What are the unemployment statistics for the years 1965 and 1990 ?,What is the amount ?,1487,22
What is the size of the student body at the University of Massachusetts in Amherst ?,What is the amount ?,1081,22
What was Einstein 's IQ ?,What is the amount ?,2608,22
What number is at 12 o 'clock on a dartboard ?,What is the amount ?,191,22
What 's a perfect score in a gymnastics exercise ?,What is the amount ?,2453,22
What number of American soldiers remain unaccounted from the Vietnam war ?,What is the amount ?,2399,22
What 's men 's par on a 455-yard golf hole ?,What is the amount ?,1805,22
How often are quadruplets born ?,What is the amount ?,129,22
What brand number graces the black label of a bottle of Jack Daniel 's ?,What is the amount ?,936,22
What is the chemical reactivity of neon ?,What is the amount ?,694,22
What are the statistics for drunken drivers in Maryland ?,What is the amount ?,2221,22
What is the chemical reactivity of argon ?,What is the amount ?,23,22
What is the frequency of VHF ?,What is the amount ?,1830,22
What was Einstein 's IQ ?,What is the amount ?,2608,22
What are the unemployment statistics for the years 1965 and 1990 ?,What is the amount ?,1487,22
What 's a perfect score in a gymnastics exercise ?,What is the amount ?,2453,22
What is the frequency of VHF ?,What is the amount ?,1830,22
What is the horsepower of the shuttle boosters ?,What is the amount ?,379,22
"What are the shoe sizes of O 'Neal , Jordan , and Mutombo , the NBA players ?",What is the amount ?,2103,22
What 's men 's par on a 455-yard golf hole ?,What is the amount ?,1805,22
What is the population of the United States ?,What is the amount ?,282,22
"What is the latitude and longitude of El Paso , Texas ?",What is the amount ?,646,22
How large is Missouri 's population ?,What is the amount ?,1733,22
What does 7847+5943 equal ?,What is the amount ?,1991,22
What is the population of Japan ?,What is the amount ?,2146,22
What is the population of Mexico ?,What is the amount ?,1633,22
What is the horsepower of the shuttle boosters ?,What is the amount ?,379,22
What is the population of Ohio ?,What is the amount ?,1579,22
"What is the all-time stock high of Apple Computer , and where can I find this information ?",What is the amount ?,1683,22
What 's the score of a forfeited baseball game ?,What is the amount ?,206,22
What is the number of American soldiers deployed to South Korea ?,What is the amount ?,2673,22
What is the quantity of American soldiers still unaccounted for from the Vietnam war ?,What is the amount ?,1963,22
What is the chemical reactivity of neon ?,What is the amount ?,694,22
What was the number of people that Randy Steven Craft was convicted of killing ?,What is the amount ?,1358,22
What is the population of Mozambique ?,What is the amount ?,1512,22
What is the student population at the University of Massachusetts in Amherst ?,What is the amount ?,1765,22
"What is the latitude and longitude of El Paso , Texas ?",What is the amount ?,646,22
What is the death toll of people dying from tuberculosis ?,What is the amount ?,52,22
What is the protection rate of using condoms ?,What is the amount ?,1866,22
What is the chemical reactivity of helium ?,What is the amount ?,1491,22
What is the population of Kansas ?,What is the amount ?,1063,22
What amount of folic acid should an expectant mother take daily ?,What is the amount ?,1796,22
What is the average hourly rate of American workers ?,What is the amount ?,2156,22
What is the normal resting heart rate of a healthy adult ?,What is the amount ?,67,22
What are the numbers that fit into Fermont 's last theorem ?,What is the amount ?,1959,22
What is the chromosome number of an elephant ?,What is the amount ?,1984,22
How many penny-farthings are there on a Trivial Pursuit game board ?,What is the amount of this instance ?,733,21
How many millimeters are in a mile ?,What is the amount of this instance ?,1413,21
How many endangered species are there in the world ?,What is the amount of this instance ?,1939,21
How many milligrams are in a gram ?,What is the amount of this instance ?,969,21
How many varieties of twins are there ?,What is the amount of this instance ?,381,21
How many points is a bullseye worth in darts ?,What is the amount of this instance ?,1116,21
How many spears are there on Kenya 's flag ?,What is the amount of this instance ?,1772,21
How many bails are there in a cricket wicket ?,What is the amount of this instance ?,1841,21
How many species of sharks are there ?,What is the amount of this instance ?,1621,21
How many countries watch MTV Europe ?,What is the amount of this instance ?,578,21
How many times has Harold Stassen announced a drive for the White House ?,What is the amount of this instance ?,1259,21
How many zip codes are there in the U.S. ?,What is the amount of this instance ?,2427,21
How many types of dogs ' tails are there - three,What is the amount of this instance ?,1707,21
How many feet high is the hurdle in front of a runner 's steeplechase water jump ?,What is the amount of this instance ?,1079,21
How many rings are there on a five-zone archery target ?,What is the amount of this instance ?,2296,21
How many countries are there ?,What is the amount of this instance ?,388,21
How many athletes did Puerto Rico enter in the 1984 Winter Olympics ?,What is the amount of this instance ?,1270,21
How many people hike ?,What is the amount of this instance ?,2012,21
How many American soldiers are stationed in South Korea ?,What is the amount of this instance ?,674,21
What was the number of assassinations and attempts to assassinate in the U.S. since 1865 ?,What is the amount of this instance ?,1335,21
What is the goat population of the world ?,What is the amount of this instance ?,1064,21
What is the population of the largest Chilean city,What is the amount of this instance ?,2075,21
What is the chromosome number of an elephant ?,What is the amount of this instance ?,1984,21
How many people have died of tuberculosis ?,What is the amount of this instance ?,621,21
How many Jews were executed in concentration camps during WWII ?,What is the amount of this instance ?,398,21
How many pairs of legs does a lobster have ?,What is the amount of this instance ?,778,21
How many shots can a stock M16 hold ?,What is the amount of this instance ?,2281,21
"How many people have been killed in wars , armed conflicts ?",What is the amount of this instance ?,269,21
How many innings are there in a regulation softball game ?,What is the amount of this instance ?,157,21
How many men died building the Mackinaw Bridge ?,What is the amount of this instance ?,964,21
"How many people on the ground were killed from the bombing of Pan Am Flight 103 over Lockerbie , Scotland , December 21 , CD .",What is the amount of this instance ?,327,21
How many years did Shea & Gould practice law in Los Angeles ?,What is the amount of this instance ?,395,21
How many Superbowls have the ers won ?,What is the amount of this instance ?,811,21
How many people were executed for Abraham Lincoln 's assassination ?,What is the amount of this instance ?,2663,21
How many Vietnamese were there in the Soviet Union ?,What is the amount of this instance ?,2319,21
How many acres in a mile ?,What is the amount of this instance ?,1451,21
How many hostages were killed in the Entebbe raid ?,What is the amount of this instance ?,24,21
How many Grammys did Michael Jackson win in 1983 ?,What is the amount of this instance ?,2141,21
How many people visit the Pope each month ?,What is the amount of this instance ?,294,21
How many teats does a female goat sport ?,What is the amount of this instance ?,752,21
How much caffeine is in a 16 oz cup of coffee ?,What is the amount of this instance ?,2613,21
How many CDs has Garth Brooks sold ?,What is the amount of this instance ?,311,21
"How many casinos are in Atlantic City , NJ ?",What is the amount of this instance ?,869,21
How many furlongs are there in a mile-and-a-quarter recetrack ?,What is the amount of this instance ?,902,21
How many islands does Fiji have ?,What is the amount of this instance ?,1120,21
How many years did it take James Joyce to write Ulysses ?,What is the amount of this instance ?,396,21
How many dots make up the symbol for `` because '' ?,What is the amount of this instance ?,1526,21
How many flavors of ice cream does Howard Johnson 's have ?,What is the amount of this instance ?,176,21
How many frames does a disk camera shoot ?,What is the amount of this instance ?,1013,21
What was the Great Britain population from 1699-172 ?,What is the amount of this instance ?,1243,21
How many revolutions does a standard LP make in three minutes ?,What is the amount of this instance ?,221,21
How many cities are there in Utah ?,What is the amount of this instance ?,1300,21
How many Israeli athletes were killed at the Munich Olympics ?,What is the amount of this instance ?,292,21
How many pairs of wings does a tsetse fly have ?,What is the amount of this instance ?,2622,21
How many months does a normal human pregnancy last ?,What is the amount of this instance ?,951,21
How many URL extensions are there ? and what are they ?,What is the amount of this instance ?,1021,21
How many bends are there in a standard paper clip ?,What is the amount of this instance ?,2196,21
How many of every 10 members of the Rodeo Cowboys Association have never worked a ranch ?,What is the amount of this instance ?,2366,21
How many Fig Newtons are there to the pound ?,What is the amount of this instance ?,369,21
How many horses are there on a polo team ?,What is the amount of this instance ?,1525,21
Name a technique widely used to detect birth defects ?,What is the best method to solve this problem ?,1958,17
In what ways did Ivan IV support Russian expansion ?,What is the best method to solve this problem ?,735,17
What eating utensils are used for handicapped kids ?,What is the best method to solve this problem ?,885,17
What is the procedure called for drilling a hole in your skull to acheive a higher consciousness ?,What is the best method to solve this problem ?,1111,17
What is a technique popularly used to detect birth defects ?,What is the best method to solve this problem ?,1534,17
What is the correct way to use `` may '' vs. `` might '' ?,What is the best method to solve this problem ?,755,17
What is the treatment for depression ?,What is the best method to solve this problem ?,2251,17
What are common methods used to regulate monopolies ?,What is the best method to solve this problem ?,1588,17
What are the best ways to improve employee morale at low cost ?,What is the best method to solve this problem ?,718,17
"What are the 7 principles of learning from the Institute for Research on Learning , IRL ?",What is the best method to solve this problem ?,1136,17
"What are other ways of getting stretch marks besides pregnancy , weight loss , and weight lifting ?",What is the best method to solve this problem ?,399,17
