I will call the customer service centre to inquire about the credit card.	How do I contact someone about credit cards by phone
Hi, I received an SMS asking me to call HSBC to verify the transactions on my credit card.	How do I contact someone about credit cards by phone
hello,for credit card annual fee waiver ,could you tell me the number i should call?	How do I contact someone about credit cards by phone
i want to activate my credit card, which tel no i should call	How do I contact someone about credit cards by phone
Ok, then this mean I should pay the bill and then I call card center to waive the annual fee as a proper way to handle this?	How do I contact someone about credit cards by phone
I want to cancel a visa card , I should call which phone number	How do I contact someone about credit cards by phone
how do i call and speak to someone about my credit card.	How do I contact someone about credit cards by phone
I want to waive my finance charge for my credit card, which number I should call?	How do I contact someone about credit cards by phone
May i know if I can earn any points by paying tax via credit card?	Do I get RewardCash when I pay bills in Personal Internet Banking or Mobile Banking
pay tax by credit card will get point credit?	Do I get RewardCash when I pay bills in Personal Internet Banking or Mobile Banking
Hi, would like to ask how do I pay my tax using HSBC Credit Card so that I can entitle for RC reward?	Do I get RewardCash when I pay bills in Personal Internet Banking or Mobile Banking
Will I get rebate if I pay my tax online with my credit card?	Do I get RewardCash when I pay bills in Personal Internet Banking or Mobile Banking
Is the $500 Reward Cash Tax Payment by credit card still available?	Do I get RewardCash when I pay bills in Personal Internet Banking or Mobile Banking
Just like to know whether using HSBC credit cards for Tax payment, is there any rewards dollar?	Do I get RewardCash when I pay bills in Personal Internet Banking or Mobile Banking
Hi Kelly If I make tax payment using credit card, do I earn any points	Do I get RewardCash when I pay bills in Personal Internet Banking or Mobile Banking
Then I simply to use the bill payment to pay tax to earn the reward right?	Do I get RewardCash when I pay bills in Personal Internet Banking or Mobile Banking
do i have reward if i pay my tax by visa card?	Do I get RewardCash when I pay bills in Personal Internet Banking or Mobile Banking
I am paying tax online. To use the reward program, is Visa Signature card eligible?	Do I get RewardCash when I pay bills in Personal Internet Banking or Mobile Banking
Any benefits for Paying Tax online?	Do I get RewardCash when I pay bills in Personal Internet Banking or Mobile Banking
Can I get a bonus when I pay my bills through mobile banking	Do I get RewardCash when I pay bills in Personal Internet Banking or Mobile Banking
Can I get a reward for using personal online banking to pay my bills	Do I get RewardCash when I pay bills in Personal Internet Banking or Mobile Banking
Hi, i wanted to ask about income goal insurance plan	How do I contact someone about insurance by phone
Terminate Insurance policy	How do I contact someone about insurance by phone
So, what number should I call to ask about the insurance issue?	How do I contact someone about insurance by phone
Stop home insurance auto renew	How do I contact someone about insurance by phone
Who to consult about insurance	How do I contact someone about insurance by phone
Need to check if my insurance surrender was processed.	How do I contact someone about insurance by phone
How do I contact the insurance officer	How do I contact someone about insurance by phone
Saving account insurance	How do I contact someone about insurance by phone
regarding my premium payment of insurance	How do I contact someone about insurance by phone
if i go to see a private doctor and not go to hospital does my insure cover this fee?	How do I contact someone about insurance by phone
ok. can you apply for the insurance for me?	How do I contact someone about insurance by phone
I want to terminate my insurance and know what is the amount I can get	How do I contact someone about insurance by phone
I am trying to apply for helper insurance on line.  The site keeps going back to login	How do I contact someone about insurance by phone
if I apply for ipo, how is the brokage fee being charged?	What are your investment fees and charges
Investment lot size charges	What are your investment fees and charges
any charges if I stop a period of time to trade for my stock account?	What are your investment fees and charges
What is ADR fee? I received notice from HSBC, it had debited certain ADR fee from my accounts for JD shares I purchased.	What are your investment fees and charges
I saw a fee charged to my account and want to understand what it is	What are your investment fees and charges
Fees involved in stocks	What are your investment fees and charges
why am I still charged for Mar /2020 after i sold all the shares?	What are your investment fees and charges
fee charge of buying bonds	What are your investment fees and charges
I have a securities account for stocks with no shares, Do I still get charged monthly and annul fee?	What are your investment fees and charges
I'd like to ask if i buy stock via internet banking, is there any charges of the transaction??	What are your investment fees and charges
so if I have any transaction on my stocks within one month, there would be a charge of HKD 25?	What are your investment fees and charges
do you charge monthly fee for stocks too?	What are your investment fees and charges
I would like to know HK stock trading charges ?	What are your investment fees and charges
How come there is a safe custody charge of HKD 25 to my Premier Bank Checking account ?	What is CUSTODIAN FEE SEC (Safe Custody Service fee)
Hello, what is the safe custody charge in my investment statement?	What is CUSTODIAN FEE SEC (Safe Custody Service fee)
what is custodian fee  	What is CUSTODIAN FEE SEC (Safe Custody Service fee)
What is the custodian fee 	What is CUSTODIAN FEE SEC (Safe Custody Service fee)
i have been charged the custodian fee for a stock code	What is CUSTODIAN FEE SEC (Safe Custody Service fee)
Does the sum of custodian fee vary every year?	What is CUSTODIAN FEE SEC (Safe Custody Service fee)
refer to my statement, i found a charge of custodian fee.	What is CUSTODIAN FEE SEC (Safe Custody Service fee)
Will there be any custodian fee?	What is CUSTODIAN FEE SEC (Safe Custody Service fee)
but I notice that I am charged a monthly 30HKD custodian fee	What is CUSTODIAN FEE SEC (Safe Custody Service fee)
I own stock then there is a custodian fee?	What is CUSTODIAN FEE SEC (Safe Custody Service fee)
Is the custodian fee for investment account a monthly fee of $25?	What is CUSTODIAN FEE SEC (Safe Custody Service fee)
I saw that there is a Custodian fee of $25 charged to my Current account every month.	What is CUSTODIAN FEE SEC (Safe Custody Service fee)
i want to find out why i get charged a $25 custodian fee every month?	What is CUSTODIAN FEE SEC (Safe Custody Service fee)
How can I transfer my US stocks from HSBC to another bank?	How do I contact someone about investments by phone
I would like to buy stocks but my security device dosen't work	How do I contact someone about investments by phone
who do i talk to about a HSBC product which invested?	How do I contact someone about investments by phone
hi i want to know more about stock investment details,	How do I contact someone about investments by phone
i want to see the investment details.	How do I contact someone about investments by phone
I want to invest USA Stock, what documents do I need to do? Thank you	How do I contact someone about investments by phone
I like to sell odd lots of shares, please help	How do I contact someone about investments by phone
Can I buy HK stock online without a security device code?	How do I contact someone about investments by phone
I would like to close my investment account, how?	How do I contact someone about investments by phone
Could I not to use the physical security device to log into the investment services	How do I contact someone about investments by phone
Hi.Just want to ask how to apply investment with insurance?	How do I contact someone about investments by phone
how do I buy Chinese stocks listed in China market	How do I contact someone about investments by phone
how are dividend paid on my shares in my investment  plan	How do I contact someone about investments by phone
I can't find the application for Silver Bond under Bonds	How do I contact someone about an IPO (Initial Public Offering) by phone
I want to contact someone to tell me about Sliver Bonds	How do I contact someone about an IPO (Initial Public Offering) by phone
I just applied IPO via online banking, it seems that i did not receive any confirmation	How do I contact someone about an IPO (Initial Public Offering) by phone
I want to ask if my family member wants to subscribe the silver bond from his HSBC account, can any branch assist with it?	How do I contact someone about an IPO (Initial Public Offering) by phone
I would like to apply IPO,the number is 06688	How do I contact someone about an IPO (Initial Public Offering) by phone
Hi, I would like to apply iBond online but I cant find any link, please help to find	How do I contact someone about an IPO (Initial Public Offering) by phone
I apply for a 5 days loan for IPO. How can I know if it's approved?	How do I contact someone about an IPO (Initial Public Offering) by phone
How do I check my IPO application status	How do I contact someone about an IPO (Initial Public Offering) by phone
How can I buy ibond through internet,please give advise	How do I contact someone about an IPO (Initial Public Offering) by phone
Can you tell me something about ibond	How do I contact someone about an IPO (Initial Public Offering) by phone
I do not know how to apply ibond	How do I contact someone about an IPO (Initial Public Offering) by phone
How can apply for Hong Kong government ibond?	How do I contact someone about an IPO (Initial Public Offering) by phone
I want to apply for a loan. What kind of documents I should provide with？	What documents do I need to apply for a personal loan
what are the docs i need to prepare for applying a personal loan	What documents do I need to apply for a personal loan
may i know if i need to have address proof when i apply for a personal loan?	What documents do I need to apply for a personal loan
if I logged into my ebanking already and then apply a loan, do I still need to submit the documents?	What documents do I need to apply for a personal loan
I have apply a loan and Im just wondering do I still need to upload the income statement ?	What documents do I need to apply for a personal loan
may i know if i need to have address proof when i apply for a personal loan	What documents do I need to apply for a personal loan
What documents should I prepare for the loan application	What documents do I need to apply for a personal loan
Do I need to provide income proof when I apply for a loan?	What documents do I need to apply for a personal loan
What kinds of documents I should provide for the personal loan application	What documents do I need to apply for a personal loan
What documents you need from me for loan application?	What documents do I need to apply for a personal loan
I am currently working part-time, which document request when i want to apply loan?	What documents do I need to apply for a personal loan
Do I need to submit the documents for loan application	What documents do I need to apply for a personal loan
The pay slip is enough as an income proof for a loan application?	What documents do I need to apply for a personal loan
I have a job and may I know what documents required for my loan application	If I have a regular income what documents do I need to apply for a personal loan
I have fixed payroll for each month so what documents I can sumbit for the loan application	If I have a regular income what documents do I need to apply for a personal loan
I get salary every month, what documents you are required after I applied for a personal loan?	If I have a regular income what documents do I need to apply for a personal loan
Can you tell me what document required for my loan application?By the way, I have fixed income every month.	If I have a regular income what documents do I need to apply for a personal loan
What documents I am reuqired to submit to apply for loan if I have fixed income	If I have a regular income what documents do I need to apply for a personal loan
I have regular income and what documents I should submit for the loan application	If I have a regular income what documents do I need to apply for a personal loan
I have a monthly payroll and for me, what documents you want from me for loan application?	If I have a regular income what documents do I need to apply for a personal loan
I have a certain salary each month, any documents I should provide for a personal loan application?	If I have a regular income what documents do I need to apply for a personal loan
I get paid each month so if I apply for a loan, what documents should I submit?	If I have a regular income what documents do I need to apply for a personal loan
I am employed and what do I need to provide to you for my loan application	If I have a regular income what documents do I need to apply for a personal loan
If i am not having a regular income or unemployed, can i still take up a personal loan with the bank	If I am self employed or don't have a regular income what documents do I need to apply for a personal loan
I am asking if the bank provides loan to people who has irregular or no income?	If I am self employed or don't have a regular income what documents do I need to apply for a personal loan
For a self employed with irregular income and wish to take up a loan with the bank is a guarantor needed?	If I am self employed or don't have a regular income what documents do I need to apply for a personal loan
And also if a person wants to take up a loan with irregular or no income, is it possible to apply with the bank?	If I am self employed or don't have a regular income what documents do I need to apply for a personal loan
Also, is there such things as a guarantor for self employed with unstable income who attempts to loan from the bank?	If I am self employed or don't have a regular income what documents do I need to apply for a personal loan
I do business by myself and what do I need to provide to you for my loan application	If I am self employed or don't have a regular income what documents do I need to apply for a personal loan
What documents I am supposed to provide to you to apply for a personal loan if I am self-employed	If I am self employed or don't have a regular income what documents do I need to apply for a personal loan
I have my own business and I do not have fixed income, may I know the documents required for the loan application	If I am self employed or don't have a regular income what documents do I need to apply for a personal loan
If I do not have regular income, may I know the documents I should hand in to apply for the loan	If I am self employed or don't have a regular income what documents do I need to apply for a personal loan
If I do not have fixed payroll, what documents I should submit for personal loan application	If I am self employed or don't have a regular income what documents do I need to apply for a personal loan
I do not have a stable job, what documents you are required after I applied for a personal loan?	If I am self employed or don't have a regular income what documents do I need to apply for a personal loan
I do not have a certain salary each month, any documents I should provide for a personal loan application?	If I am self employed or don't have a regular income what documents do I need to apply for a personal loan
I am self-employed so any proof for the loan application should be provided or not	If I am self employed or don't have a regular income what documents do I need to apply for a personal loan
I am a passport holder and I do not have fixed payroll, what documents I should submit for personal loan application	If I don't have a regular income or am self employed, and don't have a permanent HKID card what documents do I need to provide for a personal loan
I am not a Hong Kong people and I have my own business and I do not have fixed income, may I know the documents required for the loan application	If I don't have a regular income or am self employed, and don't have a permanent HKID card what documents do I need to provide for a personal loan
I am not a permanent HK resident and I do not have a stable job, what documents you are required after I applied for a personal loan?	If I don't have a regular income or am self employed, and don't have a permanent HKID card what documents do I need to provide for a personal loan
I am a non-Hong Kong resident. Can you tell me what document required for my loan application as I don't have fixed income	If I don't have a regular income or am self employed, and don't have a permanent HKID card what documents do I need to provide for a personal loan
What documents I am supposed to provide to you to apply for a personal loan if I am self-employed foreigner	If I don't have a regular income or am self employed, and don't have a permanent HKID card what documents do I need to provide for a personal loan
I havepassport in your bank record and I do business by myself and what do I need to provide to you for my loan application	If I don't have a regular income or am self employed, and don't have a permanent HKID card what documents do I need to provide for a personal loan
I am not a Hong Konger and I do not have a certain salary each month, any documents I should provide for a personal loan application?	If I don't have a regular income or am self employed, and don't have a permanent HKID card what documents do I need to provide for a personal loan
I am self-employed non-Hong Kong resident so any proof for the loan application should be provided or not	If I don't have a regular income or am self employed, and don't have a permanent HKID card what documents do I need to provide for a personal loan
I am not a HK resident and I do not have regular income, may I know the documents I should hand in to apply for the loan	If I don't have a regular income or am self employed, and don't have a permanent HKID card what documents do I need to provide for a personal loan
Are there any documents required for the loan application for non-Hong Kong resident without regular income	If I don't have a regular income or am self employed, and don't have a permanent HKID card what documents do I need to provide for a personal loan
What kinds of documents am I supposed to submit for the income proof	What counts as proof of income
The tax demand note can be as the income proof?	What counts as proof of income
Can the bank statement be used as proof of income	What counts as proof of income
What is income proof	What counts as proof of income
What do I need to hand in for my income proof	What counts as proof of income
May I know if the tax demand note can be my income proof	What counts as proof of income
Can I provide the bank statement as income proof	What counts as proof of income
Any other document can be the income proof?	What counts as proof of income
Any documents can be the income proof	What counts as proof of income
What documents can be as an income proof	What counts as proof of income
cannot upload the document for loan application	How do I upload my supporting documents for loan applications
application in progress shown on the web page of loan and cannot upload the document	How do I upload my supporting documents for loan applications
I have made an online loan application but i am unable to submit the documents	How do I upload my supporting documents for loan applications
I'm trying to upload supporting documents for a loan application, but for some reason it is not working	How do I upload my supporting documents for loan applications
At webpage uploading documents for a loan but submit fail.	How do I upload my supporting documents for loan applications
Why do I cannot submit the statement for loans	How do I upload my supporting documents for loan applications
Hi I try to upload the files for applying the loan but unable to get through and i am not sure what's the problem	How do I upload my supporting documents for loan applications
Hi there, I'm trying to upload docs for a tax loan application	How do I upload my supporting documents for loan applications
I can't upload document for loan apply	How do I upload my supporting documents for loan applications
how to upload statement for loan	How do I upload my supporting documents for loan applications
I applied for a loan for personal.  would like to submit support documents. lease tell me how to submit it by internet bancking.	How do I upload my supporting documents for loan applications
Upload document for loan application	How do I upload my supporting documents for loan applications
Where can I upload the documents for loan application?	How do I upload my supporting documents for loan applications
my monthly salary about 15000 hkd , can I apply for personal loan?	Am I eligible for a personal loan
I don’t have permanent Hongkong identity card . Can I apply for the loan	Am I eligible for a personal loan
hi I would like to ask if I want to apply for a 200k loan for 1 years, is there any requirement so that I can apply for that?	Am I eligible for a personal loan
i'm trying to apply for a personal loan with HSBC, However as i am not an existing customer, i do cannot apply?	Am I eligible for a personal loan
Apply loan if i am not hk resident	Am I eligible for a personal loan
Is there any other loan that I can borrow if  I am not a HK resident?	Am I eligible for a personal loan
I apply tax loan must have bank account?	Am I eligible for a personal loan
I am not a HK resident, can I apply for a loan?	Am I eligible for a personal loan
would I be able to join this Loan?	Am I eligible for a personal loan
Can I apply for a personal loan	Am I eligible for a personal loan
Hi there, I don't have hsbc account, can I still apply loan at HSBC?	Am I eligible for a personal loan
i want to know if you do give personal loan to foreigners	Am I eligible for a personal loan
Can I apply for a loan in HK?	Am I eligible for a personal loan
when can i get my loan?	How long does it take to process a personal loan application
how long to process the loan applcation	How long does it take to process a personal loan application
How many days it takes to process my Instalment loan application?	How long does it take to process a personal loan application
if i apply for a loan now ,when can i get it	How long does it take to process a personal loan application
I applied for a loan last week when will this be in my account	How long does it take to process a personal loan application
How long does it take for approval and when the loan amount can be released to my HSBC bank account?	How long does it take to process a personal loan application
just wondering how long loans take to process?	How long does it take to process a personal loan application
I applied for a loan online yesterday, I just need to know how long does it usually takes?	How long does it take to process a personal loan application
Can you tell me the time when I can check the processing status of my loan application	How long does it take to process a personal loan application
When can I check the result of my loan application?	How long does it take to process a personal loan application
When can I know the result of my loan application?	How long does it take to process a personal loan application
When can I know whether I can get the personal loan or not?	How long does it take to process a personal loan application
how long for apply tax loan	How long does it take to process a new personal loan
How long does the online tax loan application approval take?	How long does it take to process a new personal loan
Hi, I submitted an application for a personal installment loan today but never received any confirmation	How long does it take to process a new personal loan
Hello, I have been approved personal loan on Wednesday, but have not received the loan yet, could you kindly follow up for me?	How long does it take to process a new personal loan
How soon can I know the result of my personal loan application?	How long does it take to process a new personal loan
How long will you process my tax loan application	How long does it take to process a new personal loan
When will you approve my tax loan application?	How long does it take to process a new personal loan
When will  my personal loan application complete?	How long does it take to process a new personal loan
When can I check the result of my personal loan application	How long does it take to process a new personal loan
Can I get the result of a loan application tomorrow?	How long does it take to process a new personal loan
I  have seen the loan types and am not sure which to apply for between  Personal Instalment Loan or the Revolving Credit Facility.	What is the difference between a Personal Instalment Loan and a Revolving Credit Facility
i have no idea what kind loan should i take	What is the difference between a Personal Instalment Loan and a Revolving Credit Facility
I'm a bit confused if I want to apply for Personal Loan or Revolving Credit.	What is the difference between a Personal Instalment Loan and a Revolving Credit Facility
What's the difference of the loan?	What is the difference between a Personal Instalment Loan and a Revolving Credit Facility
Can you provide me with the details of Personal Instalment Loan and Revolving Credit Facility	What is the difference between a Personal Instalment Loan and a Revolving Credit Facility
Please tell me which of your loan product suits me	What is the difference between a Personal Instalment Loan and a Revolving Credit Facility
Is Personal Instalment Loan the same as Revolving Credit Facility	What is the difference between a Personal Instalment Loan and a Revolving Credit Facility
Is Revolving Credit Facility like Personal Instalment loan	What is the difference between a Personal Instalment Loan and a Revolving Credit Facility
I don't know what are instalment loan and Revolving Credit Facility	What is the difference between a Personal Instalment Loan and a Revolving Credit Facility
How to understand the Personal Instalment Loan and the Revolving Credit Facility	What is the difference between a Personal Instalment Loan and a Revolving Credit Facility
How to tell the difference between Personal Instalment Loan and Revolving Credit Facility	What is the difference between a Personal Instalment Loan and a Revolving Credit Facility
Revolving Credit Facility is also a loan like Personal Instalment Loan?	What is the difference between a Personal Instalment Loan and a Revolving Credit Facility
Hi I applied to redraw one of my loans  today - when will I know if I have been successful or not	How long does it take to process a limit increase or redraw application
When will my application of loan redraw complete?	How long does it take to process a limit increase or redraw application
When can I check the result of my Revolving Credit Facility Limit Increase	How long does it take to process a limit increase or redraw application
How many days are you required to process a loan redraw?	How long does it take to process a limit increase or redraw application
How many days do you need to process the limit increase?	How long does it take to process a limit increase or redraw application
When will you approve my loan redraw?	How long does it take to process a limit increase or redraw application
When will my loan redraw approved?	How long does it take to process a limit increase or redraw application
How soon can I know the result of my loan redraw application?	How long does it take to process a limit increase or redraw application
Can I get the result of a loan redraw application tomorrow?	How long does it take to process a limit increase or redraw application
How long it takes to process my loan redraw application?	How long does it take to process a limit increase or redraw application
my loan application is approved?	Will I get notification for loan application result
how to check my tax loan approval status	Will I get notification for loan application result
Can I decide to take the loan or not upon the approval?	Will I get notification for loan application result
Will you contact me if the loan appliacation is approved?	Will I get notification for loan application result
Will I receive SMS or email once the loan approved?	Will I get notification for loan application result
Please let me know once my loan application is approved at that time.	Will I get notification for loan application result
If you decide to approve my loan application, how can I know the result?	Will I get notification for loan application result
I applied the loan last week, is my loan application approved?	Will I get notification for loan application result
Do you send letter to me if the loan application is successful?	Will I get notification for loan application result
about my loan application, I have not heard anything from you, is it approved?	Will I get notification for loan application result
Is it ok that I visit the branch to repay my loan?	How do I deal with my loan at a branch
If I would like to cancel my loan, can I go to your branch near Nathan road?	How do I deal with my loan at a branch
I would like to make a repayment to my loan so can I visit any of your branches to deal with it?	How do I deal with my loan at a branch
I prefer visit your branch to apply for a personal loan.	How do I deal with my loan at a branch
Can I visit your branch to apply for a loan redraw?	How do I deal with my loan at a branch
Can I visit any of your branches to apply a tax loan?	How do I deal with my loan at a branch
Can I go to the branch to redraw my tax loan?	How do I deal with my loan at a branch
Which branch I can visit to settle my tax loan?	How do I deal with my loan at a branch
What documents I should bring to early repay my loan amount via branch?	How do I deal with my loan at a branch
Can I visit your branch directly to apply for a a personal loan?	How do I deal with my loan at a branch
Just now you said promotion is relates to the loan amount	Are there any special offers for personal loans
I noticed that there is a tax loan application promotion on your website, can I join?	Are there any special offers for personal loans
Can you please help to assist me to check the latest loan promotion?	Are there any special offers for personal loans
Is there a discount for the loan	Are there any special offers for personal loans
I'd like to know the discount for personal loan	Are there any special offers for personal loans
What low interest loans do you offer	Are there any special offers for personal loans
I am looking for a personal loan with the lowest interest rate	Are there any special offers for personal loans
can you advise any latest tax loan promotion	Are there any special offers for personal loans
May I know if I can have special offers for loan application?	Are there any special offers for personal loans
I am your Advance customer.  If I would like to apply for a loan, any special offer for me?	Are there any special offers for personal loans
Any promotions I can enjoy for loan application?	Are there any special offers for personal loans
I want to apply for tax loan. Can I join any promotion?	Are there any special offers for personal loans
If person eligible for loan, this person will get promotional offer whatever loan amount is	Are there any special offers for personal loans
I would like to apply for a tax loan. Please tell me how can I check my preferential rate by myself.	How can I check special offers for personal loans in Personal Internet Banking
I want to check if there is a lower rate for my loan application. Can I do it via online banking?	How can I check special offers for personal loans in Personal Internet Banking
Can I check what is the preferential rate if I apply for a tax loan by myself?	How can I check special offers for personal loans in Personal Internet Banking
Can I check online whether I can have a better interest rate for loan application?	How can I check special offers for personal loans in Personal Internet Banking
Before my loan application, can you guide me to check my preferential rate online?	How can I check special offers for personal loans in Personal Internet Banking
As your advance customer, how can I check the preferential rate you offer for loan application via internet banking?	How can I check special offers for personal loans in Personal Internet Banking
Can you provide me the steps to check the preferential rate for loan application via Personal Internet Banking	How can I check special offers for personal loans in Personal Internet Banking
How can I confirm via internet whether I am able to enjoy a low interest rate for tax loan?	How can I check special offers for personal loans in Personal Internet Banking
Where can I find the lower loan rate you offer via online banking?	How can I check special offers for personal loans in Personal Internet Banking
what is the steps to check online the preferential rate I can enjoy for personal loans application?	How can I check special offers for personal loans in Personal Internet Banking
Can I choose my foreign currency account as the repayment account	Which account can I use to repay my personal loan
Can I use my USD account to repay the loan	Which account can I use to repay my personal loan
I would like to use my Savings account as the repayment account	Which account can I use to repay my personal loan
Is it feasible to use my Advance HKD Savings account to repay the loan	Which account can I use to repay my personal loan
Is there any limitation or requirement of selecting repayment account of a personal loan	Which account can I use to repay my personal loan
I would like to use my Premier account to repay the loan	Which account can I use to repay my personal loan
Can I use other bank's account to repay HSBC personal loan	Which account can I use to repay my personal loan
Can I choose my Passbook account as the repayment account of my loan	Which account can I use to repay my personal loan
can I choose my credit card account for repay my tax loan plan	Which account can I use to repay my personal loan
Can I use my HKD Current account as the repayment account	Which account can I use to repay my personal loan
I would like to check the status of the loan approval	How can I check my loan application status
how to know my tax loan application result	How can I check my loan application status
my tax loan application result	How can I check my loan application status
Follow up my loan application	How can I check my loan application status
I applied for a loan on Friday and I am yet to hear back about it.	How can I check my loan application status
can you tell me when did I get the tax loan from HSBC? for a 12 month period right?	How can I check my loan application status
how to check my loan application status	How can I check my loan application status
hi Amber, i have applied a loan yesterday online, i want to know the result.	How can I check my loan application status
I applied for a loan online a few days ago and was wondering how it was proceeding?	How can I check my loan application status
i just made a request for a tax loan and it is unclear whether it is being process with all necessary document.	How can I check my loan application status
I wonder my loan status.	How can I check my loan application status
apply tax loan on internet before , but no any response to me?	How can I check my loan application status
I applied for personal tax loan 2 hours ago online and so far no acknowledgement received.	How can I check my loan application status
Is it still possible to apply for a tax loan either online or at an ATM?	How can I apply for a Personal Tax Loan
I want to apply for tax loan, can I do it via Internet banking?	How can I apply for a Personal Tax Loan
Where on the website can I find the link to apply for tax loan?	How can I apply for a Personal Tax Loan
Can I apply for the tax loan on your website?	How can I apply for a Personal Tax Loan
Can you tell me how to apply for the tax loan on your website?	How can I apply for a Personal Tax Loan
If I don't have online banking, can I apply for the Personal Tax Loan at HSBC website	How can I apply for a Personal Tax Loan
Is the tax loan application available on your website?	How can I apply for a Personal Tax Loan
I want to apply for tax loan, cannot find the application link on the website.	How can I apply for a Personal Tax Loan
I am trying to apply for a tax loan online.	How can I apply for a Personal Tax Loan
Apply tax loan online	How can I apply for a Personal Tax Loan
details about the way to apply for a Personal Tax Loan	How can I apply for a Personal Tax Loan
I can apply for a tax loan online?	How can I apply for a Personal Tax Loan
Can you tell me how to apply for tax loan via online banking?	How can I apply for a Personal Tax Loan
I am trying to apply for a perosnal instalment loan	How can I apply for a personal loan
What should I do to get a loan?	How can I apply for a personal loan
I would like to apply for a loan	How can I apply for a personal loan
I want to apply the online loan but got problem when I fill the form	How can I apply for a personal loan
What do I need to do for Pesonal Loan application	How can I apply for a personal loan
Please help me to apply for a personal loan.	How can I apply for a personal loan
how can apply for loan and get it this week	How can I apply for a personal loan
I mean can I do the loan consolidation first, and draw the remaining cash	How can I apply for a personal loan
Hi, I would like to know how I can get a personal loan or line of credit if I am not living in Hong Kong.	How can I apply for a personal loan
how to apply for a loan?	How can I apply for a personal loan
I want to apply for a loan, any advice?	How can I apply for a personal loan
How can I apply for a loan?	How can I apply for a personal loan
requesting a personal loan,how to proceed?	How can I apply for a personal loan
My wife and I want to apply for a loan, is it possible?	How can I apply for a loan as a joint applicant
to apply for joint application loan	How can I apply for a loan as a joint applicant
Is it feasible to apply for a loan with my wife as the joint party?	How can I apply for a loan as a joint applicant
If I want to apply for a loan under me and my wife's name, how to apply?	How can I apply for a loan as a joint applicant
Do you have any other loan that I can apply for with others?	How can I apply for a loan as a joint applicant
Can I apply for a personal loan together with my wife?	How can I apply for a loan as a joint applicant
Can I apply for the loan which I can make repayment with someone else?	How can I apply for a loan as a joint applicant
How to apply for a loan with my family member	How can I apply for a loan as a joint applicant
Can I add my wife's name to my personal loan?	How can I apply for a loan as a joint applicant
more details on joint application of personal loan.	How can I apply for a loan as a joint applicant
details about the way to apply for a loan with a third party	How can I apply for a loan as a joint applicant
Can I submit the supporting documents online	How do I upload supporting documents
I receive notification that I need to submit more supporting documents, how can I submit them	How do I upload supporting documents
Please provide me with the website to submit my income proof	How do I upload supporting documents
I want to submit the income proof, how to send it to you	How do I upload supporting documents
Where can i upload my bank statement	How do I upload supporting documents
it requires me to upload proof of income	How do I upload supporting documents
how to send income proof ?	How do I upload supporting documents
I wonder how I can submit the employment letter or contract.	How do I upload supporting documents
how to upload income proof	How do I upload supporting documents
Now I'm ready with Income Proof, I'd like to upload this online but can't find where to.	How do I upload supporting documents
It says to submit proof of remaining employment period in Hong Kong	How do I upload supporting documents
I was about to upload supporting documents today	How do I upload supporting documents
i accidentally closed the window for uploading the supporting documents	How do I upload supporting documents
Hi there, I have not received the annaul summary of my mortgage loan, can you send me a electronic statement for my property tax assessment 2018-19？	How can I get a copy of my mortgage annual interest statement in Personal Internet Banking
I am in eStatements under Home Mortgage Loan.  I can only see quarterly statement but not a year statement	How can I get a copy of my mortgage annual interest statement in Personal Internet Banking
may I know how to get the summary of mortgage loan interest?	How can I get a copy of my mortgage annual interest statement in Personal Internet Banking
but I found there is no annual statement of my mortgage	How can I get a copy of my mortgage annual interest statement in Personal Internet Banking
need the annual statement for mortgage loan payment in order to do tax declaration	How can I get a copy of my mortgage annual interest statement in Personal Internet Banking
I went to the tax office today I need to provide a years statement for my mortgage	How can I get a copy of my mortgage annual interest statement in Personal Internet Banking
Please kindly advise whether annual statement will be issued for my mortgage loan accounts.	How can I get a copy of my mortgage annual interest statement in Personal Internet Banking
hello, Would you please advise how can I see my annual statement of my mortgage loan account?	How can I get a copy of my mortgage annual interest statement in Personal Internet Banking
so there is no way I can see my mortgage annual statement online?	How can I get a copy of my mortgage annual interest statement in Personal Internet Banking
i want to know where i can find my summary for my mortgage interest payment	How can I get a copy of my mortgage annual interest statement in Personal Internet Banking
I want to get a copy of Mortgage Loan -annual statement of installment Loan Account.	How can I get a copy of my mortgage annual interest statement in Personal Internet Banking
How can I get the annual statement of interests paid for my Mortgage accounts?	How can I get a copy of my mortgage annual interest statement in Personal Internet Banking
Hello, please advise if I can retrieve the mortgage interest document on line for my tax return.	How can I get a copy of my mortgage annual interest statement in Personal Internet Banking
i want to ask about mortage, can you give me the direct line tel no ?	How do I contact someone about a mortgage by phone
I want ask about Mortgage	How do I contact someone about a mortgage by phone
and will call the mortgage advice hotline	How do I contact someone about a mortgage by phone
will call your mortgage service hotline	How do I contact someone about a mortgage by phone
I would like to know how to apply for paying the interest only on home mortgage.	How do I contact someone about a mortgage by phone
Who to contact for loan mortgage	How do I contact someone about a mortgage by phone
Mortgage contact number	How do I contact someone about a mortgage by phone
How can I get a mortgage loan abroad	How do I contact someone about a mortgage by phone
Mortgage telephone procedures	How do I contact someone about a mortgage by phone
Can I get a mortgage loan over the phone	How do I contact someone about a mortgage by phone
i would like to know my mortgage plan	How do I contact someone about a mortgage by phone
I want to know the mortgage interest that I have paid for 2019. Where can I get the data?	How do I contact someone about a mortgage by phone
I want to mortgage our house. How can I call you	How do I contact someone about a mortgage by phone
