0,1,idQ,idA
"May I know is this ACCOUNT eligible to be UPGRADED to a Premier-Status, please?",Where can I find out more about the Premier Account,2089,86
"I see, so I can use both Premier Credit Card and Advance Visa Plat Card free of charge as long as I'm staying Premier status?",Where can I find out more about the Premier Account,4159,86
"as mentioned before I'm premier account holder in Malaysia, if I open an account in HK, is the account with premier or just basic account?",Where can I find out more about the Premier Account,17,86
but any requirment to keep the premier account?,Where can I find out more about the Premier Account,2426,86
Or is Premier account a multi currency account?,Where can I find out more about the Premier Account,826,86
Is HSBC premier account a different account?,Where can I find out more about the Premier Account,2844,86
i would like to know details on premier account,Where can I find out more about the Premier Account,3389,86
what is premier customer?,Where can I find out more about the Premier Account,3745,86
What is the benefit of Premier compared with Advance?,Where can I find out more about the Premier Account,370,86
I would like to know if any penalty fee was charged in case my relationship balance went blow 1 million HKD.,What is the below balance fee for a Premier Account,244,342
i want to ask about the capital requirement for Premier account,What is the below balance fee for a Premier Account,1514,342
there is low balance fee in my premium account,What is the below balance fee for a Premier Account,3191,342
How the below balance fee  premier fee is charged for your bank?,What is the below balance fee for a Premier Account,144,342
"Hello, I see a fee on my account for $380 labelled ""BELOW BALANCE FEE"".",What is the below balance fee for a Premier Account,1888,342
i want to know how you calculate the minimum balance of HKD1mn for Primier bank account,What is the below balance fee for a Premier Account,3094,342
My joint account and my wife personal account respectively debited $380 below balance fee on Jan 6,What is the below balance fee for a Premier Account,3510,342
380HKD deducted from my account,What is the below balance fee for a Premier Account,2970,342
if i not enough money in premier account hsbc will charge me service fee right?,What is the below balance fee for a Premier Account,588,342
I currently have a premier account and receiving a below balance fee each month.,What is the below balance fee for a Premier Account,4170,342
"another question, in my account there are $380 hkd below balance fee every month",What is the below balance fee for a Premier Account,3410,342
Why is there a below balance fee of $380 charged on 8 February?,What is the below balance fee for a Premier Account,1382,342
My Hsbc Hkg Joint Name account has been charged for below balance fee for more than 2 years ( HKD380/month ) and I just found out recent months.,What is the below balance fee for a Premier Account,4110,342
I want to talk to my account manager but I don't know who,Check Relationship Manager's contact details,2303,23
Can you please find out who is my Premier Relationship Manager and his/her phone number?,Check Relationship Manager's contact details,7,23
Please advise email address of any relationship manager available at the moment.,Check Relationship Manager's contact details,3237,23
"In that case,  I wil talk to my account manager in HK",Check Relationship Manager's contact details,2102,23
If I contact  Relationship Manager  then do I still have to go to branch?,Check Relationship Manager's contact details,2820,23
How can I know my Relationship Manager name and contact email and phone Number,Check Relationship Manager's contact details,917,23
could you find my permier mangaer's email address,Check Relationship Manager's contact details,721,23
could get the number to call my relationship manager,Check Relationship Manager's contact details,2363,23
would it be possible for someone to email me my account manager email address for my HK Premier account,Check Relationship Manager's contact details,559,23
I like to call my personal manager,Check Relationship Manager's contact details,1525,23
i will email my premier relationship manager,Check Relationship Manager's contact details,2054,23
I want to ask about the relationship manager,Check Relationship Manager's contact details,2307,23
Could you please check for me who is my relationship manager and his phone number.,Check Relationship Manager's contact details,2723,23
Do you have the branch name as well?,Where's my nearest branch or Express Banking location - 备用,294,50
Is there a branch in Chai Wan?,Where's my nearest branch or Express Banking location - 备用,1949,50
"I see, by the way, do you still have branch in HKG airport?",Where's my nearest branch or Express Banking location - 备用,1088,50
Where is the nearest branch thats open to me as I have to validate my signature for a new ATM card?,Where's my nearest branch or Express Banking location - 备用,4084,50
How can I find out the address of my HSBC branch?,Where's my nearest branch or Express Banking location - 备用,1364,50
which branch closest to pioneer centre is open,Where's my nearest branch or Express Banking location - 备用,837,50
"good morning, I need to know which branch is open in Central area",Where's my nearest branch or Express Banking location - 备用,167,50
How to check your branch location,Where's my nearest branch or Express Banking location - 备用,2211,50
how can I find a branch?,Where's my nearest branch or Express Banking location - 备用,2979,50
how to check branch address,Where's my nearest branch or Express Banking location - 备用,4108,50
Is there any place available around for me to withdraw money?,Where's my nearest branch or Express Banking location - 备用,2869,50
Where is your ATM?,Where's my nearest branch or Express Banking location - 备用,3472,50
How can I find the information about the atm around?,Where's my nearest branch or Express Banking location - 备用,4138,50
can you advise the opening time of HSBC at Denison Centre today?,What are the branch opening hours - 备用,2305,221
i want to check branch services hours,What are the branch opening hours - 备用,56,221
I'm just wondering if the HSBC Central Bank will be opened tomorrow ?,What are the branch opening hours - 备用,568,221
"If not, are there any branches working even after 16:30?",What are the branch opening hours - 备用,1671,221
Can I be served on the branch on Sat?,What are the branch opening hours - 备用,2633,221
Are you closing early on New Years eve,What are the branch opening hours - 备用,295,221
Just would like to find out the opening hours of HSBC branches in HK,What are the branch opening hours - 备用,1581,221
Hello Is HSBC HK open tomorrow (dec 31) for me to withdraw RMB china currency at the counter,What are the branch opening hours - 备用,791,221
Is the bank opened on 12/31 ?,What are the branch opening hours - 备用,4144,221
are bank close now,What are the branch opening hours - 备用,3120,221
what are the branch hours over the next few days,What are the branch opening hours - 备用,2730,221
i want to check if all branch is open today,What are the branch opening hours - 备用,2506,221
how to check branch business hours,What are the branch opening hours - 备用,1042,221
can you tell me the branches location in Wanchai area,Where's my nearest branch or Express Banking location,344,196
so how can I go to the branch,Where's my nearest branch or Express Banking location,467,196
I am in lock road Tsim Sha Tsui now can I know the nearest branch,Where's my nearest branch or Express Banking location,3330,196
how to check your branch location,Where's my nearest branch or Express Banking location,1001,196
HSBC branch or ATM nearby,Where's my nearest branch or Express Banking location,2140,196
"I want to know the branch in Hang Fa Tsuen and North Point, please",Where's my nearest branch or Express Banking location,700,196
so now I'm asking where can I locate my closest branch near work,Where's my nearest branch or Express Banking location,2561,196
where is the branch,Where's my nearest branch or Express Banking location,1575,196
What is the nearest bank branch with teller service,Where's my nearest branch or Express Banking location,3381,196
i want to visit HSBC.so please teach me the nearest branch office with staff,Where's my nearest branch or Express Banking location,589,196
Do you have branch or ATM that has cheque deposit machines at HK airport,Where's my nearest branch or Express Banking location,1964,196
which branch is the closest,Where's my nearest branch or Express Banking location,1253,196
please find and tell me nearest HSBC branch to my location,Where's my nearest branch or Express Banking location,896,196
just give me the number to talk with a person uncharge of internet banking,Self-service Banking Hotline,2855,116
Contact number for HSBC online banking,Self-service Banking Hotline,1907,116
"How do I contact an agent by phone about Personal Internet Banking, HSBC Mobile App, Phone Banking or ATM",Self-service Banking Hotline,385,116
How do I contact an agent about Personal Internet Banking HSBC Mobile Apps Phone Banking or using an ATM by phone,Self-service Banking Hotline,1624,116
"the website requested me to contact your representative by phone with ""password device shown"" picture.",Self-service Banking Hotline,2217,116
"I want to ask something about the security device via your hotline, how can I talk to your agent after calling your hotline?",Self-service Banking Hotline,133,116
"I am attempting to register for online banking however, I have been asked to call the contact centre",Self-service Banking Hotline,4121,116
"I dont know how to operate this divice, and seems like no one is helping",Self-service Banking Hotline,3195,116
What is the bank self-help hotline,Self-service Banking Hotline,2987,116
Hello. I'm trying to set up Internet banking through your phone app. When I get to the end of the procedure it tells me to call bank. Only automated service. Need to talk to someone,Self-service Banking Hotline,1151,116
I failed to logon a fewtimes. I want you unlock it. Who shoud I call ?,Self-service Banking Hotline,3905,116
"my ebanking account blocked, calling hotline no one answering",Self-service Banking Hotline,1022,116
"I forgot phone banking pin, any  phone number no could reach your colleague, I want directly talk to him/her",Self-service Banking Hotline,2887,116
Is there any online registration for company account?,How do I apply for a commercial bank account,641,182
Open a corporate account,How do I apply for a commercial bank account,3067,182
the company has opened a hsbc business account,How do I apply for a commercial bank account,3527,182
I want to enquire on the opening of a HSBC Corporate Account for a newly HK entity,How do I apply for a commercial bank account,1120,182
Please can you let me know if it would be possible to open an HSBC Business Account in Hong Kong without coming to your bank?,How do I apply for a commercial bank account,3902,182
"I would like to open a business bank account with HSBC, what needs to be done, and how do I do it?",How do I apply for a commercial bank account,3155,182
Unless you can offer a quick business account opening,How do I apply for a commercial bank account,2417,182
"Hi, is possibile to open a bank account with interview on skype? we have a HK company",How do I apply for a commercial bank account,998,182
hi i want to know if i can open a business bank account,How do I apply for a commercial bank account,1785,182
and is there a possibility to open a business account for my UK company in Hing Kong?,How do I apply for a commercial bank account,1002,182
what is needed for me to open up a business account with you?,How do I apply for a commercial bank account,1994,182
any charge to receive international payment into business account ?,How to contact Commercial Banking service officer by phone,2785,344
I would like to know how's my business application is going,How to contact Commercial Banking service officer by phone,877,344
Government backed loan for business . How can I apply,How to contact Commercial Banking service officer by phone,3830,344
How to contact the commercial bank staff,How to contact Commercial Banking service officer by phone,4061,344
mine is not a personal account but company account,How to contact Commercial Banking service officer by phone,194,344
want to pay business registration fee,How to contact Commercial Banking service officer by phone,1516,344
"Hi, bill payment in Business Banking",How to contact Commercial Banking service officer by phone,1952,344
Commercial bank service personnel telephone number,How to contact Commercial Banking service officer by phone,1103,344
could you show me how to download form for company fixed deposit,How to contact Commercial Banking service officer by phone,2487,344
Could you please give me the correct phone number for businesses ?,How to contact Commercial Banking service officer by phone,3346,344
"we received email about HSBC safeguard, I need to contact business account, what the number is?",How to contact Commercial Banking service officer by phone,3757,344
Could you send me the sample form to fill up the business internet banking amendment form?,How do I contact someone about Business Internet Banking by phone,2816,327
I cannot sign on to my internet business banking because my security device cannot provide a security code.,How do I contact someone about Business Internet Banking by phone,1189,327
how to log on to my company's internet banking,How do I contact someone about Business Internet Banking by phone,1797,327
pay tax by business internet banking online,How do I contact someone about Business Internet Banking by phone,53,327
"I try to log in business account, but system says An error has occurred. Please try again later",How do I contact someone about Business Internet Banking by phone,1044,327
"Hi I’m on business internet banking, but don’t know how to pay the Amex credit card bill",How do I contact someone about Business Internet Banking by phone,2228,327
Business Internet banking,How do I contact someone about Business Internet Banking by phone,1094,327
"Sorry, I have trouble with the business login",How do I contact someone about Business Internet Banking by phone,2037,327
Have an issue to logon on my internet business banking,How do I contact someone about Business Internet Banking by phone,2057,327
"I'm using business banking, and I've already understood the procedure. I just wanna know how should i do with my old security device?",How do I contact someone about Business Internet Banking by phone,2410,327
"My company just got account open, but I cant register via online. What should I do",How do I contact someone about Business Internet Banking by phone,1080,327
I need assistance to authenticate my new Business Internet Banking Security Device that I have just received,How do I contact someone about Business Internet Banking by phone,1631,327
I would like help with activating my new Business internet Banking Security Device,How do I contact someone about Business Internet Banking by phone,2606,327
"I did not receive the letter, please email to me",Can you email me the answer,2537,171
can you show me or email me please,Can you email me the answer,583,171
Wonder if it can be email to me?,Can you email me the answer,1041,171
i was told your bank will send me email.,Can you email me the answer,3898,171
Can the above information send to my email?,Can you email me the answer,683,171
"Thank you, could you send the info to my email?",Can you email me the answer,63,171
please ask your team to email me,Can you email me the answer,1169,171
I need someone to contact me via email as soon as possible,Can you email me the answer,576,171
or  i can request you to send to my email,Can you email me the answer,962,171
i have to leave please send me an email,Can you email me the answer,1904,171
will you able to send by email?,Can you email me the answer,1564,171
"please send a copy to my email address, thanks",Can you email me the answer,1943,171
can you ask your credit card center to email me the status?,Can you email me the answer,2130,171
can you contact me? i live overseas,How can I ask for a call back,914,334
I am in Japan. Is it possible to call me from HK?,How can I ask for a call back,2652,334
i am working on a computer ... can they call me on my mobile,How can I ask for a call back,3938,334
i want someone to help me use the new mobile security log on. can i have one of your staff to call me,How can I ask for a call back,1431,334
"i am from overseas, can you call me instead",How can I ask for a call back,3113,334
anyway give me  a call and what is the name of the bankker,How can I ask for a call back,1068,334
Agent will call me?,How can I ask for a call back,2596,334
How can I request for a call back service,How can I ask for a call back,1255,334
"I live in Hawaii.  If you can contact me, it will be good.",How can I ask for a call back,2933,334
please tell her to call me back again,How can I ask for a call back,1350,334
"So, please call me on my cell phone.",How can I ask for a call back,3231,334
"can you do it for me, and talk to me on the phone?",How can I ask for a call back,818,334
"can you call me on the phone, otherwise I will go to the Hong Kong bank directly",How can I ask for a call back,1705,334
what's your customer service number?,How do I call customer services,3575,330
"i can wait, or if you can leave a phone number to contact you",How do I call customer services,1154,330
How do I call customer services,How do I call customer services,2129,330
Hotline Number i need to Call for checking and verify,How do I call customer services,2860,330
is there free hotline tel number to call?,How do I call customer services,282,330
waht is the customer hotline number,How do I call customer services,2917,330
How do I contact a customer service officer by phone,How do I call customer services,3226,330
I want to call an agent,How do I call customer services,3173,330
How can I call an agent?,How do I call customer services,1507,330
I'll try to the hotline.,How do I call customer services,3835,330
please just let me know the hotline ,How do I call customer services,927,330
I could not find a hotline number to call,How do I call customer services,178,330
I try to contact the hotline now.,How do I call customer services,4285,330
Cant get through to the telephone number,What should I do if I cannot get through when I call,4141,91
I tried to call the phone banking but unable to reach the customer service.,What should I do if I cannot get through when I call,4195,91
No one  pike the phone,What should I do if I cannot get through when I call,3918,91
"I am now in Sydney Australia, I did try calling but put on waiting, queue",What should I do if I cannot get through when I call,1697,91
i press 5#00 but got more list and could never get a real person to help,What should I do if I cannot get through when I call,2578,91
l called HSBC so many times,What should I do if I cannot get through when I call,3242,91
why i can never reach your customer service?,What should I do if I cannot get through when I call,3690,91
I’ve been calling your hotline but until now I can’t talk to your customers service,What should I do if I cannot get through when I call,1030,91
"In that case, I better call. But the line is always busy",What should I do if I cannot get through when I call,1506,91
"I am calling, but put me on hold only music.",What should I do if I cannot get through when I call,1537,91
i tried to call this morning but after sitting on hold for 30mins needed to hang up,What should I do if I cannot get through when I call,145,91
I have been trying to call for past 3 days but cannot get in touch,What should I do if I cannot get through when I call,3429,91
"usually your hotline, let me listen to music for as long as 15mim",What should I do if I cannot get through when I call,1613,91
Can I transger money to overseas using my credit card?,How do I transfer my credit balance,1008,76
can I move money from my credit card account to my saving account?,How do I transfer my credit balance,3641,76
"I would like to transfer HK$13,000 from my credit visa card to my saving account",How do I transfer my credit balance,743,76
i would like to transfer money from my Visa gold card to my savings account,How do I transfer my credit balance,3405,76
"some balance remained in my credit card, do you know how can I transfer the amount out into my saving account?",How do I transfer my credit balance,1603,76
"Hi , I try to transfer my surplus money from credit card to saving account , but not possible",How do I transfer my credit balance,2490,76
I want to transfer money from my credit card account to my saving account,How do I transfer my credit balance,331,76
I wanted to know if there is a way to transfer the excess balance on my credit card to my bank account,How do I transfer my credit balance,3165,76
Can I transfer funds from my credit card to my sister's HSBC bank account?,How do I transfer my credit balance,2380,76
The money on my credit card belongs to me and I want to transfer this to my joint account with my wife.,How do I transfer my credit balance,2492,76
can i just transfer the money out from the credit card online?,How do I transfer my credit balance,3870,76
In any case it's my money on my credit card that I want to pay into a joint account.,How do I transfer my credit balance,473,76
I have a positive amount in my credit card and want to transfer it to my savings account.,How do I transfer my credit balance,704,76
I am interested in applying for a credit card,How do I apply for an HSBC credit card,925,273
I just would like to know if I could be eligible to an HSBC credit card,How do I apply for an HSBC credit card,470,273
"Hi, I am trying to apply for an HSBC credit card.",How do I apply for an HSBC credit card,378,273
Is it possible to apply for the credit card if you have an HSBC advance account.,How do I apply for an HSBC credit card,1779,273
just wanted to ask if domestic helper can also apply credit card?,How do I apply for an HSBC credit card,1867,273
Can i apply credit card even if i am not existing customer of hsbc?,How do I apply for an HSBC credit card,2570,273
"If I were to apply for a credit card, what requipments do I need to fulfill to get one?",How do I apply for an HSBC credit card,1710,273
Can I apply a new credit card for the person I want the apply for?,How do I apply for an HSBC credit card,2743,273
can i also go to the bank apply for credit card?,How do I apply for an HSBC credit card,983,273
"to apply for credit card, I must based in hong kong?",How do I apply for an HSBC credit card,1572,273
"so I would like to know in my case, if it is allowed for me to apply a credit card now?",How do I apply for an HSBC credit card,873,273
Opened an account last week and would like to apply for a credit card may I know what's the requirement for a foreigner,How do I apply for an HSBC credit card,141,273
so how can I have a credit card,How do I apply for an HSBC credit card,3465,273
want to have a supplementary card for my daughter in visa gold,How do I apply for HSBC additional credit cards for my friends and family,518,147
Hi can I have the additional credit card application form please ?,How do I apply for HSBC additional credit cards for my friends and family,3334,147
I want to arrange a supplimentary card from my credit card,How do I apply for HSBC additional credit cards for my friends and family,3302,147
Is it possible to apply for a second card holder on my credit card,How do I apply for HSBC additional credit cards for my friends and family,1742,147
I wish to apply for a supplementary card for my RED Credit card,How do I apply for HSBC additional credit cards for my friends and family,394,147
Can you walk me through the procedure to request a supplementary credit card?,How do I apply for HSBC additional credit cards for my friends and family,3652,147
no i already have a credit card but want to apply for a supplementary card for my spouse,How do I apply for HSBC additional credit cards for my friends and family,3158,147
Can I give a supplementary credit card to my son whose age is 17?,How do I apply for HSBC additional credit cards for my friends and family,2357,147
i want to apply for a supplementary card for my wife for my credit card,How do I apply for HSBC additional credit cards for my friends and family,3314,147
I would like to request a supplementary credit card for my wife,How do I apply for HSBC additional credit cards for my friends and family,2513,147
how can I apply for a supplementary card for the premier credit card?,How do I apply for HSBC additional credit cards for my friends and family,4339,147
if I apply a supplement card for my wife,How do I apply for HSBC additional credit cards for my friends and family,3048,147
i'd like to apply for a subsidiary card for my Visa Signature for my wife,How do I apply for HSBC additional credit cards for my friends and family,4088,147
Credit card Applications Results,How do I check my credit card application status,241,96
"I applied a credit card in hsbc as well ,want to make sure my credit card is approved by hsbc ?",How do I check my credit card application status,1463,96
How do I check my credit card application status?,How do I check my credit card application status,1540,96
i  apply for credit card how i can do enquiry about my application,How do I check my credit card application status,4334,96
"Hi, how can I check my credit card application status?",How do I check my credit card application status,1007,96
"hi, I applied HSBC credit card last week, I want to know about the process status.",How do I check my credit card application status,4005,96
How to check the status of credit Card application?,How do I check my credit card application status,1632,96
Hi I would like to make an enquiry regarding my HSBC credit card application,How do I check my credit card application status,3396,96
can you also please check my credit card application process?,How do I check my credit card application status,3388,96
How can I know if my credit card application was successful or not?,How do I check my credit card application status,4161,96
"Hi, I would like to know the status of my credit card ",How do I check my credit card application status,2288,96
can you help check the application status of my applied credit card?,How do I check my credit card application status,2338,96
could you please check my previous application status for VISA signature creidt card?,How do I check my credit card application status,2132,96
I received a replacement credit card but I have not activated it. I want to cancel the card. What should I do?,How do I cancel my credit card,4253,141
I wanna know how I can cancel my existing credit card,How do I cancel my credit card,991,141
Can I cancel credit card via online,How do I cancel my credit card,866,141
How to cancel a credit card online?,How do I cancel my credit card,276,141
Can you please help me to close my Visa Platinum credit card account?,How do I cancel my credit card,3675,141
"hi, I would like to terminate my visa platinum credit card.",How do I cancel my credit card,749,141
I want to terminate my HSBC credit cards,How do I cancel my credit card,1538,141
is ther any way to cancel my credit card on the system or it is done by you?,How do I cancel my credit card,3077,141
I left HK and I won't need the credit card anymore,How do I cancel my credit card,1381,141
i'd like to cancel my credit card ending 6156 as i haven't used it for very long time.,How do I cancel my credit card,3612,141
i have a new HSBC credit card and want to cancel the old one later,How do I cancel my credit card,2237,141
i want to cancel my credit card ...can i do it online?,How do I cancel my credit card,2546,141
now i would like to cancel my credit card please as we have moved to Singapore,How do I cancel my credit card,354,141
"I've get an annual fee charge of 1,800 HKD for my Visa Credit Card",Is there a card annual fee for HSBC credit card,1452,138
I would like to ask about annual fee of my visa credit card,Is there a card annual fee for HSBC credit card,762,138
Can I please ask about the credit card annual fee?,Is there a card annual fee for HSBC credit card,1686,138
"I found my credit card statement has Annual fee $300,",Is there a card annual fee for HSBC credit card,1071,138
"sure, would like to talk to them on line regarding credit card annual fee",Is there a card annual fee for HSBC credit card,2408,138
I was checking my credit card statement and realised I got charged a credit card annual fee in my December statement,Is there a card annual fee for HSBC credit card,1651,138
"I noticed that there is a annual fee of $1,800 on one of my credit card.",Is there a card annual fee for HSBC credit card,4089,138
"i just found my credit card charge a ""card annual fee"" $1800,whats that?",Is there a card annual fee for HSBC credit card,2153,138
find credit card fee card annual fee $1800,Is there a card annual fee for HSBC credit card,3235,138
i noticed a credit card annual fee in my card statement just now.,Is there a card annual fee for HSBC credit card,1765,138
"Can you check if my HSBC Premier Credit Card has an annual fee, or minimun monthly charge, so i know if i cancel it also ?",Is there a card annual fee for HSBC credit card,910,138
i have 2 credit cards that annual card fee were charged.,Is there a card annual fee for HSBC credit card,3451,138
i found that there is a annual card fee charged under my credit card,Is there a card annual fee for HSBC credit card,3316,138
can I apply to waive Credit Card Annual Fee via e-banking,How do I apply for a credit card annual fee waiver,266,120
I would like to know whether these annual fee and late charges with finance charges can be waived?,How do I apply for a credit card annual fee waiver,3469,120
i would like to request for credit card annual fre waiver,How do I apply for a credit card annual fee waiver,858,120
I would like to have credit card annual fee HK$1800 waive,How do I apply for a credit card annual fee waiver,654,120
may I ask to waive the credit card annual fee via this platform instead of phone call?,How do I apply for a credit card annual fee waiver,1890,120
I would like to waive my credit card yearly fee but I'm now at overseas.  How can I do that please?,How do I apply for a credit card annual fee waiver,2180,120
"Hi I hold a ""Dual Currency Diamond Credit Card"" and it charges me an annual fee of HKD1800, can you waive it ?",How do I apply for a credit card annual fee waiver,4277,120
"I saw there is a charge of $1,800 on the Dual Currency Diamond credit card,I would like to have this annual fee waived",How do I apply for a credit card annual fee waiver,3732,120
I wan to waive my credit card annual fee yet currently not in Hong Kong so cannot call to waive,How do I apply for a credit card annual fee waiver,3530,120
I found that hsbc credit card has charged $300 annual fee in Sept. Can you waive this?,How do I apply for a credit card annual fee waiver,2804,120
I would like to check whether HSBC can waive my HSBC credit card annual fee?,How do I apply for a credit card annual fee waiver,1145,120
"I received today a charge for 1,200HKD for the annual credit card fee and I would like to request for that charge to be waived",How do I apply for a credit card annual fee waiver,3069,120
How can I apply free of charge of credit card year charge?,How do I apply for a credit card annual fee waiver,2018,120
"Hi, I wouid like to request to waive my finance charge applied on my credit card",How do I apply for a credit card fee refund,59,254
I was charged a finance charge for being late by 1 day for my credit card payment.  I would like to request whether you could reverse it.,How do I apply for a credit card fee refund,137,254
i would like to apply for a wave of of the finance charge and late charge in this month's credit card statement,How do I apply for a credit card fee refund,146,254
I just settled my visa card payment . It was overdue 2 day. I want to request to waive my penalty fee.,How do I apply for a credit card fee refund,3876,254
I have a credit card transaction which has not been refunded,How do I apply for a credit card fee refund,550,254
I would like to apply to waive the HK$250 finance charge,How do I apply for a credit card fee refund,3537,254
Will there be any fee credit card  refund?,How do I apply for a credit card fee refund,411,254
card fees waiver ,How do I apply for a credit card fee refund,630,254
How do I apply for a credit card fee refund,How do I apply for a credit card fee refund,782,254
awaiting confirmation on waiving of card fee,How do I apply for a credit card fee refund,655,254
The card fee is due this month and I request to waive it,How do I apply for a credit card fee refund,1266,254
hi how do i apply for waiver of card fee,How do I apply for a credit card fee refund,227,254
I would like to request a waiver of the finance charge and late charges.,How do I apply for a credit card fee refund,987,254
i want to enquire about my hsbc credit card has financial charges,What is a credit card finance charge,1209,60
May I know what this finance charge is about.,What is a credit card finance charge,1344,60
Is finance charge free?,What is a credit card finance charge,3661,60
"However, I note that HSBC did not do that since Jun and charge me finance charge.",What is a credit card finance charge,560,60
Why i need to pay finance charge?,What is a credit card finance charge,3205,60
"hi, I find a $23 finance charge in my card bill.",What is a credit card finance charge,3994,60
"Hi, I'd like to inquire about my master card finance charge",What is a credit card finance charge,1418,60
"there should not have any finance charge, please check",What is a credit card finance charge,2157,60
"no transaction but finance charge, what were those charges for?",What is a credit card finance charge,2252,60
Can you explain these finance charges?,What is a credit card finance charge,4239,60
"I just saw there's a finance charge $1,832",What is a credit card finance charge,3971,60
I found I was deducted finance charge,What is a credit card finance charge,3422,60
I see a financial charge on my credit card statement what is that,What is a credit card finance charge,808,60
I have question about credit card late fee,What is a credit card late charge,2806,206
I want to know the fee for credit card late,What is a credit card late charge,4075,206
How the credit card  late fee is charged for your bank?,What is a credit card late charge,1201,206
I want to know the fee for credit card  late,What is a credit card late charge,205,206
I've noticed that I have been charged with a late charge on my credit card,What is a credit card late charge,2308,206
I have question about credit card  late fee,What is a credit card late charge,1593,206
will I be charged any fees regarding the overdue though?,What is a credit card late charge,2638,206
I need information on late fee charges for visa cards.,What is a credit card late charge,2168,206
"My credit card has overdue balance of HK$1,800 and some late charges.",What is a credit card late charge,1492,206
I have a query about my credit card late charge,What is a credit card late charge,1917,206
Will there be any credit card overdue charge?,What is a credit card late charge,4214,206
i have been charged an annual credit card fee and a late payment fee on this credit card,What is a credit card late charge,1601,206
will i be charged for a late fee or finance charge?,What is a credit card late charge,690,206
so i don't know what i can do to check the credit card balance,How do I check credit card account details online,861,185
"Hi, when is the date of credit card payment due?",How do I check credit card account details online,2372,185
Can you check what will be the minimum payment taken for my credit card on 7 December?,How do I check credit card account details online,850,185
"Please, may I know the minimum payment due of my credit card for the coming month please?",How do I check credit card account details online,2794,185
how do I know my next billing date of credit card?,How do I check credit card account details online,2590,185
How do I know the credit card limit?,How do I check credit card account details online,3393,185
Can i ask the balance of credit card?,How do I check credit card account details online,1039,185
I want to check the current limit of my credit card,How do I check credit card account details online,1250,185
where do i go to see my credit card due date and spending summary?,How do I check credit card account details online,1729,185
"so, please, can you check if there is any outstanding balance on any credit card on my account?",How do I check credit card account details online,1637,185
Can you tell me how much I need to pay for my card this month?,How do I check credit card account details online,541,185
Where I can find the credit card statement balance,How do I check credit card account details online,242,185
When is my credit card payment date?,How do I check credit card account details online,3591,185
"I found to have a ""-"" balance on my premier credit card account, what does that mean?",What does my credit card Account balance include,4289,97
the amount of credit card balance,What does my credit card Account balance include,3645,97
i want to know why my credit card balance is -2344 ?,What does my credit card Account balance include,1636,97
I saw a minus sign next to my credit card balance.,What does my credit card Account balance include,3325,97
"The account balance of my credit card is 20000, is it a debit amount?",What does my credit card Account balance include,4041,97
Currently my balance on my credit card account is negative,What does my credit card Account balance include,1675,97
I find that  my credit card account has balance of -175,What does my credit card Account balance include,895,97
I am trying to understand my credit card balance and what these terms mean,What does my credit card Account balance include,3491,97
i saw the balance of my credit card not matching the transaction records,What does my credit card Account balance include,2517,97
Don't understand the credit card balance is -8745.9,What does my credit card Account balance include,3329,97
but it still shows as negative on my credit card balance,What does my credit card Account balance include,1926,97
"Hi Jeana, im having trouble understanding my latest credit card balance from reading the statements",What does my credit card Account balance include,3554,97
"I am looking at my Visa card and do not understand the balance, can you help",What does my credit card Account balance include,1954,97
only my credit card transaction from her isn't being updated.,Why are my credit card transactions missing in Personal Internet Banking,1406,55
I just log in to internet banking to check the transaction but the credit card info are not there anymore,Why are my credit card transactions missing in Personal Internet Banking,579,55
not sure credit card payment transactions can be displayed at real time.,Why are my credit card transactions missing in Personal Internet Banking,2507,55
"Hi, was wondering when will credit card transactions made on Jan 3rd show up on my statement?",Why are my credit card transactions missing in Personal Internet Banking,4125,55
But when I click HSBC Premier Credit Card I do not see any transaction for today,Why are my credit card transactions missing in Personal Internet Banking,1335,55
"Under my Premier Credit Card account, it doesn't show any transactions from previous statement",Why are my credit card transactions missing in Personal Internet Banking,1874,55
"i did online payment to Prudential Insurance by credit card last Saturday, but no transaction record shown,  is it successful ?",Why are my credit card transactions missing in Personal Internet Banking,149,55
"Under my accounts, try to view all transactions under one of my credit card but it only displays one item",Why are my credit card transactions missing in Personal Internet Banking,3725,55
I have done a few online payment by credit card today and check that they are not yet reflected in my credit card.,Why are my credit card transactions missing in Personal Internet Banking,3707,55
"Hi There, I got a new credit card,I can not see the transaction history.",Why are my credit card transactions missing in Personal Internet Banking,1672,55
"Hi, I have scheduled tax payment today from my credit card account, but I still haven't see the transaction on my internet banking",Why are my credit card transactions missing in Personal Internet Banking,1990,55
my credit card purchase: but the thing is it isn't reflected in the transaction history,Why are my credit card transactions missing in Personal Internet Banking,1851,55
I have clicked my credit card account but I can not view its transaction via internet banking.,Why are my credit card transactions missing in Personal Internet Banking,2952,55
"and if my credit card is gold card, can upgrade to platinum card?",I'd like to know more about upgrading my credit card,3126,193
"I'm holding platinum card, can I upgrade to visa signature?",I'd like to know more about upgrading my credit card,2326,193
I would like to upgrade my platinum card to visa signature card,I'd like to know more about upgrading my credit card,4100,193
How about the credit card upgrade?,I'd like to know more about upgrading my credit card,4158,193
Can I be upgraded to the VISA signature card?,I'd like to know more about upgrading my credit card,2538,193
please advise is there any privilege if I would like to upgrade my Platinum Visa to Signature?,I'd like to know more about upgrading my credit card,3321,193
can we check on credit card upgrade here?,I'd like to know more about upgrading my credit card,3105,193
